nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation
프릴 니하이 삭스,11595,frilly knee-high socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee7.png,840,210,Kicks,,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee7.png,All Year,Cute,everyday; fairy tale; party; theatrical,Yellow
프릴 양말,5174,frilly socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled0.png,720,180,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled0.png,All Year,Cute,everyday; fairy tale; formal; party,White
프릴 양말,8934,frilly socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled1.png,720,180,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled1.png,All Year,Cute,everyday; fairy tale; formal; party,Yellow
프릴 양말,8935,frilly socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled2.png,720,180,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled2.png,All Year,Cute,everyday; fairy tale; formal; party,Pink
프릴 양말,8936,frilly socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled3.png,720,180,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled3.png,All Year,Cute,everyday; fairy tale; formal; party,Green
프릴 양말,8937,frilly socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled4.png,720,180,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled4.png,All Year,Cute,everyday; fairy tale; formal; party,Purple
프릴 양말,8938,frilly socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled5.png,720,180,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled5.png,All Year,Cute,everyday; fairy tale; formal; party,Blue
캐릭터 양말,5406,funny-face socks,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter0.png,600,150,Kicks,,Pink,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter0.png,All Year,Active,everyday; comfy,Pink
캐릭터 양말,9992,funny-face socks,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter1.png,600,150,Kicks,,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter1.png,All Year,Active,everyday; comfy,Blue
캐릭터 양말,9993,funny-face socks,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter2.png,600,150,Kicks,,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter2.png,All Year,Active,everyday; comfy,Red
캐릭터 양말,9994,funny-face socks,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter3.png,600,150,Kicks,,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter3.png,All Year,Active,everyday; comfy,Green
캐릭터 양말,9995,funny-face socks,https://acnhcdn.com/latest/FtrIcon/SocksTexCharacter4.png,600,150,Kicks,,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexCharacter4.png,All Year,Active,everyday; comfy,Black
가터 스타킹,4747,garter socks,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter0.png,980,245,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter0.png,All Year,Cool,formal; party; theatrical,Black
가터 스타킹,9661,garter socks,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter1.png,980,245,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter1.png,All Year,Cool,formal; party; theatrical,White
가터 스타킹,9662,garter socks,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter2.png,980,245,Kicks,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter2.png,All Year,Cool,formal; party; theatrical,Purple
가터 스타킹,9663,garter socks,https://acnhcdn.com/latest/FtrIcon/SocksTexGarter3.png,980,245,Kicks,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexGarter3.png,All Year,Cool,formal; party; theatrical,Red
치마요무늬 양말,5444,geometric-print socks,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo0.png,950,237,Able Sisters,Available from Able Sisters shop only,Yellow,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo0.png,All Year,Active,outdoorsy,Yellow
치마요무늬 양말,9912,geometric-print socks,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo1.png,950,237,Able Sisters,Available from Able Sisters shop only,Light blue,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo1.png,All Year,Active,outdoorsy,Peacock blue
치마요무늬 양말,9913,geometric-print socks,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo2.png,950,237,Able Sisters,Available from Able Sisters shop only,Purple,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo2.png,All Year,Active,outdoorsy,Purple
치마요무늬 양말,9914,geometric-print socks,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo3.png,950,237,Able Sisters,Available from Able Sisters shop only,Beige,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo3.png,All Year,Active,outdoorsy,Beige
치마요무늬 양말,9915,geometric-print socks,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo4.png,950,237,Able Sisters,Available from Able Sisters shop only,Pink,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo4.png,All Year,Active,outdoorsy,Pink
치마요무늬 양말,9916,geometric-print socks,https://acnhcdn.com/latest/FtrIcon/SocksTexChimayo5.png,950,237,Able Sisters,Available from Able Sisters shop only,Green,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexChimayo5.png,All Year,Active,outdoorsy,Green
털실 양말,5196,hand-knit socks,https://acnhcdn.com/latest/FtrIcon/SocksTexHandknit0.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHandknit0.png,All Year,Simple,outdoorsy; comfy,Green
털실 양말,9076,hand-knit socks,https://acnhcdn.com/latest/FtrIcon/SocksTexHandknit1.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHandknit1.png,All Year,Simple,outdoorsy; comfy,Purple
털실 양말,9077,hand-knit socks,https://acnhcdn.com/latest/FtrIcon/SocksTexHandknit2.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHandknit2.png,All Year,Simple,outdoorsy; comfy,Orange
구멍 난 양말,5178,holey socks,https://acnhcdn.com/latest/FtrIcon/SocksTexHole0.png,NFS,10,Recycle bin,,Blue,Blue,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHole0.png,All Year,Simple,goth; comfy,Blue
구멍 난 양말,9070,holey socks,https://acnhcdn.com/latest/FtrIcon/SocksTexHole1.png,NFS,10,Recycle bin,,Blue,Blue,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHole1.png,All Year,Simple,goth; comfy,Navy blue
구멍 난 양말,9071,holey socks,https://acnhcdn.com/latest/FtrIcon/SocksTexHole2.png,NFS,10,Recycle bin,,Beige,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHole2.png,All Year,Simple,goth; comfy,White
구멍 난 타이츠,5176,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights0.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights0.png,All Year,Cool,everyday; goth; theatrical,Black
구멍 난 타이츠,9664,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights1.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights1.png,All Year,Cool,everyday; goth; theatrical,Pink
구멍 난 타이츠,9665,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights2.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights2.png,All Year,Cool,everyday; goth; theatrical,Light blue
구멍 난 타이츠,9666,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights3.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights3.png,All Year,Cool,everyday; goth; theatrical,Red
구멍 난 타이츠,9667,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights4.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights4.png,All Year,Cool,everyday; goth; theatrical,Purple
구멍 난 타이츠,9668,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights5.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights5.png,All Year,Cool,everyday; goth; theatrical,Green
구멍 난 타이츠,9669,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights6.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights6.png,All Year,Cool,everyday; goth; theatrical,Blue
구멍 난 타이츠,9670,holey tights,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights7.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights7.png,All Year,Cool,everyday; goth; theatrical,Yellow
어린이용 양말,5201,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids0.png,600,150,Kicks,,Red,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids0.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Red & light blue
어린이용 양말,9985,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids1.png,600,150,Kicks,,Blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids1.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Blue & orange
어린이용 양말,9986,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids2.png,600,150,Kicks,,Green,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids2.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Lime & pink
어린이용 양말,9987,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids3.png,600,150,Kicks,,Yellow,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids3.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Yellow & purple
어린이용 양말,9988,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids4.png,600,150,Kicks,,Light blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids4.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Light blue & red
어린이용 양말,9989,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids5.png,600,150,Kicks,,Purple,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids5.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Purple & green
어린이용 양말,9990,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids6.png,600,150,Kicks,,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids6.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Pink & yellow
어린이용 양말,9991,kiddie socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKids7.png,600,150,Kicks,,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids7.png,All Year,Cute,everyday; outdoorsy; comfy; sporty,Black & gray
케이트의 양말,9883,Labelle socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks0.png,940,235,Labelle,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks0.png,All Year,Cool,everyday; formal; sporty; theatrical,Twilight
케이트의 양말,11761,Labelle socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks1.png,940,235,Labelle,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks1.png,All Year,Cool,everyday; formal; sporty; theatrical,Midnight
케이트의 양말,11762,Labelle socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks2.png,940,235,Labelle,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks2.png,All Year,Cool,everyday; formal; sporty; theatrical,Passion
케이트의 양말,11763,Labelle socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks3.png,940,235,Labelle,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks3.png,All Year,Cool,everyday; formal; sporty; theatrical,Ocean
케이트의 양말,11764,Labelle socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks4.png,940,235,Labelle,,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks4.png,All Year,Cool,everyday; formal; sporty; theatrical,Sunset
케이트의 양말,11765,Labelle socks,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks5.png,940,235,Labelle,,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks5.png,All Year,Cool,everyday; formal; sporty; theatrical,Love
케이트의 타이츠,9882,Labelle tights,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights0.png,1240,310,Labelle,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights0.png,All Year,Elegant,everyday; formal; party; theatrical,Twilight
케이트의 타이츠,11756,Labelle tights,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights1.png,1240,310,Labelle,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights1.png,All Year,Elegant,everyday; formal; party; theatrical,Midnight
케이트의 타이츠,11757,Labelle tights,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights2.png,1240,310,Labelle,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights2.png,All Year,Elegant,everyday; formal; party; theatrical,Passion
케이트의 타이츠,11758,Labelle tights,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights3.png,1240,310,Labelle,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights3.png,All Year,Elegant,everyday; formal; party; theatrical,Ocean
케이트의 타이츠,11759,Labelle tights,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights4.png,1240,310,Labelle,,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights4.png,All Year,Elegant,everyday; formal; party; theatrical,Sunset
케이트의 타이츠,11760,Labelle tights,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights5.png,1240,310,Labelle,,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights5.png,All Year,Elegant,everyday; formal; party; theatrical,Love
레이스 양말,5173,lace socks,https://acnhcdn.com/latest/FtrIcon/SocksTexLace0.png,720,180,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace0.png,All Year,Elegant,everyday; fairy tale; formal; party,White
레이스 양말,8931,lace socks,https://acnhcdn.com/latest/FtrIcon/SocksTexLace1.png,720,180,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace1.png,All Year,Elegant,everyday; fairy tale; formal; party,Pink
레이스 양말,8932,lace socks,https://acnhcdn.com/latest/FtrIcon/SocksTexLace2.png,720,180,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace2.png,All Year,Elegant,everyday; fairy tale; formal; party,Green
레이스 양말,8933,lace socks,https://acnhcdn.com/latest/FtrIcon/SocksTexLace3.png,720,180,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace3.png,All Year,Elegant,everyday; fairy tale; formal; party,Black
레이스 양말,10170,lace socks,https://acnhcdn.com/latest/FtrIcon/SocksTexLace4.png,720,180,Able Sisters,Available from Able Sisters shop only,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace4.png,All Year,Elegant,everyday; fairy tale; formal; party,Beige
레이어드 양말,5195,layered socks,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping0.png,720,180,Able Sisters,Available from Able Sisters shop only,Gray,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping0.png,Winter,Simple,everyday; comfy,Purple
레이어드 양말,9902,layered socks,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping1.png,720,180,Able Sisters,Available from Able Sisters shop only,Gray,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping1.png,Winter,Simple,everyday; comfy,Blue
레이어드 양말,9903,layered socks,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping2.png,720,180,Able Sisters,Available from Able Sisters shop only,Gray,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping2.png,Winter,Simple,everyday; comfy,Yellow
레이어드 양말,9904,layered socks,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping3.png,720,180,Able Sisters,Available from Able Sisters shop only,Gray,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping3.png,Winter,Simple,everyday; comfy,Green
레이어드 양말,9905,layered socks,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping4.png,720,180,Able Sisters,Available from Able Sisters shop only,Gray,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping4.png,Winter,Simple,everyday; comfy,Red
레이어드 양말,9906,layered socks,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping5.png,720,180,Able Sisters,Available from Able Sisters shop only,Gray,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping5.png,Winter,Simple,everyday; comfy,Orange
발 토시,5169,leg warmers,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer0.png,440,110,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer0.png,Winter,Active,outdoorsy; comfy,Purple
발 토시,9785,leg warmers,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer1.png,440,110,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer1.png,Winter,Active,outdoorsy; comfy,Black
발 토시,9786,leg warmers,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer2.png,440,110,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer2.png,Winter,Active,outdoorsy; comfy,Gray
발 토시,9787,leg warmers,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer3.png,440,110,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer3.png,Winter,Active,outdoorsy; comfy,Pink
발 토시,9788,leg warmers,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer4.png,440,110,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer4.png,Winter,Active,outdoorsy; comfy,Light purple
발 토시,9789,leg warmers,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer5.png,440,110,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer5.png,Winter,Active,outdoorsy; comfy,Blue
믹스 트위드 양말,5168,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed0.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed0.png,All Year,Simple,everyday; comfy,Red
믹스 트위드 양말,9063,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed1.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed1.png,All Year,Simple,everyday; comfy,Avocado
믹스 트위드 양말,9064,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed2.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed2.png,All Year,Simple,everyday; comfy,Light blue
믹스 트위드 양말,9065,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed3.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed3.png,All Year,Simple,everyday; comfy,Purple
믹스 트위드 양말,9066,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed4.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed4.png,All Year,Simple,everyday; comfy,Blue
믹스 트위드 양말,9067,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed5.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed5.png,All Year,Simple,everyday; comfy,Orange
믹스 트위드 양말,9068,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed6.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed6.png,All Year,Simple,everyday; comfy,Lime
믹스 트위드 양말,9069,mixed-tweed socks,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed7.png,800,200,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed7.png,All Year,Simple,everyday; comfy,Pink
네온 레깅스,9586,neon leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings0.png,540,135,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings0.png,All Year,Active,outdoorsy; party; theatrical,Yellow
네온 레깅스,9808,neon leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings1.png,540,135,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings1.png,All Year,Active,outdoorsy; party; theatrical,Pink
네온 레깅스,9809,neon leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings2.png,540,135,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings2.png,All Year,Active,outdoorsy; party; theatrical,Orange
네온 레깅스,9810,neon leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings3.png,540,135,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings3.png,All Year,Active,outdoorsy; party; theatrical,Green
네온 레깅스,9811,neon leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings4.png,540,135,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings4.png,All Year,Active,outdoorsy; party; theatrical,Purple
네온 타이츠,9583,neon tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights0.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights0.png,All Year,Active,party; theatrical,Yellow
네온 타이츠,9694,neon tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights1.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights1.png,All Year,Active,party; theatrical,Pink
네온 타이츠,9695,neon tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights2.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights2.png,All Year,Active,party; theatrical,Orange
네온 타이츠,9696,neon tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights3.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights3.png,All Year,Active,party; theatrical,Green
네온 타이츠,9697,neon tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights4.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights4.png,All Year,Active,party; theatrical,Purple
