Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable,Miles Price
10074,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede1.png,1080,270,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede1.png,All Year,Simple,everyday; outdoorsy; sporty,Navy blue,No,NA
10075,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede2.png,1080,270,Able Sisters,Available from Able Sisters shop only,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede2.png,All Year,Simple,everyday; outdoorsy; sporty,Beige,No,NA
10076,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede3.png,1080,270,Able Sisters,Available from Able Sisters shop only,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede3.png,All Year,Simple,everyday; outdoorsy; sporty,Orange,No,NA
10077,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede4.png,1080,270,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede4.png,All Year,Simple,everyday; outdoorsy; sporty,Pink,No,NA
10078,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede5.png,1080,270,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede5.png,All Year,Simple,everyday; outdoorsy; sporty,Light blue,No,NA
10079,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede6.png,1080,270,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede6.png,All Year,Simple,everyday; outdoorsy; sporty,Purple,No,NA
10080,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede7.png,1080,270,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede7.png,All Year,Simple,everyday; outdoorsy; sporty,Berry red,No,NA
5470,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder0.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder0.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Blue,No,NA
6922,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder1.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder1.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Green,No,NA
10169,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder2.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder2.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Yellow,No,NA
10735,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder3.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder3.png,Summer,Active,outdoorsy; comfy; sporty; vacation,White,No,NA
10736,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder4.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder4.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Orange,No,NA
10737,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder5.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder5.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Light blue,No,NA
10738,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder6.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder6.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Pink,No,NA
10739,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder7.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder7.png,Summer,Active,outdoorsy; comfy; sporty; vacation,Red,No,NA
5475,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower0.png,1200,300,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower0.png,Summer,Cute,fairy tale; outdoorsy; vacation,Yellow,No,NA
10126,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower1.png,1200,300,Able Sisters,Available from Able Sisters shop only,Red,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower1.png,Summer,Cute,fairy tale; outdoorsy; vacation,Pink,No,NA
10127,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower2.png,1200,300,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower2.png,Summer,Cute,fairy tale; outdoorsy; vacation,Green,No,NA
10128,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower3.png,1200,300,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower3.png,Summer,Cute,fairy tale; outdoorsy; vacation,Purple,No,NA
10129,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower4.png,1200,300,Able Sisters,Available from Able Sisters shop only,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower4.png,Summer,Cute,fairy tale; outdoorsy; vacation,Blue,No,NA
10130,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower5.png,1200,300,Able Sisters,Available from Able Sisters shop only,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower5.png,Summer,Cute,fairy tale; outdoorsy; vacation,Black,No,NA
10131,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower6.png,1200,300,Able Sisters,Available from Able Sisters shop only,White,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower6.png,Summer,Cute,fairy tale; outdoorsy; vacation,White,No,NA
6042,ghillie brogues,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues0.png,2340,585,Kicks,,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues0.png,All Year,Gorgeous,formal; work,Brown,No,NA
11477,ghillie brogues,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues1.png,2340,585,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues1.png,All Year,Gorgeous,formal; work,Black,No,NA
11478,ghillie brogues,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues2.png,2340,585,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues2.png,All Year,Gorgeous,formal; work,White,No,NA
5620,gladiator sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator0.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator0.png,Summer,Elegant,everyday; fairy tale; comfy; vacation,Brown,No,NA
11251,gladiator sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator1.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator1.png,Summer,Elegant,everyday; fairy tale; comfy; vacation,Black,No,NA
11252,gladiator sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator2.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator2.png,Summer,Elegant,everyday; fairy tale; comfy; vacation,Red,No,NA
5524,gold-armor shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeKnightGold.png,NFS,40000,Crafting,,Yellow,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeKnightGold.png,All Year,Gorgeous,fairy tale; goth,Gold,No,NA
5659,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech0.png,1260,315,Able Sisters,Available from Able Sisters shop only,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech0.png,All Year,Cool,outdoorsy; sporty,Orange,No,NA
10252,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech1.png,1260,315,Able Sisters,Available from Able Sisters shop only,Pink,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech1.png,All Year,Cool,outdoorsy; sporty,Pink,No,NA
10253,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech2.png,1260,315,Able Sisters,Available from Able Sisters shop only,Green,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech2.png,All Year,Cool,outdoorsy; sporty,Green,No,NA
10254,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech3.png,1260,315,Able Sisters,Available from Able Sisters shop only,Light blue,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech3.png,All Year,Cool,outdoorsy; sporty,Light blue,No,NA
10255,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech4.png,1260,315,Able Sisters,Available from Able Sisters shop only,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech4.png,All Year,Cool,outdoorsy; sporty,Blue,No,NA
2572,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker0.png,1080,270,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker0.png,All Year,Simple,everyday; outdoorsy; sporty,Gray,No,NA
10039,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker1.png,1080,270,Able Sisters,Available from Able Sisters shop only,Brown,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker1.png,All Year,Simple,everyday; outdoorsy; sporty,Brown,No,NA
10040,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker2.png,1080,270,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker2.png,All Year,Simple,everyday; outdoorsy; sporty,Green,No,NA
10041,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker3.png,1080,270,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker3.png,All Year,Simple,everyday; outdoorsy; sporty,Blue,No,NA
10042,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker4.png,1080,270,Able Sisters,Available from Able Sisters shop only,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker4.png,All Year,Simple,everyday; outdoorsy; sporty,Purple,No,NA
10043,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker5.png,1080,270,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker5.png,All Year,Simple,everyday; outdoorsy; sporty,Red,No,NA
10044,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker6.png,1080,270,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker6.png,All Year,Simple,everyday; outdoorsy; sporty,Yellow,No,NA
10045,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker7.png,1080,270,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker7.png,All Year,Simple,everyday; outdoorsy; sporty,White,No,NA
5564,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder0.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder0.png,All Year,Simple,comfy; vacation,Gray,No,NA
10091,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder1.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder1.png,All Year,Simple,comfy; vacation,Navy blue,No,NA
10092,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder2.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder2.png,All Year,Simple,comfy; vacation,Pink,No,NA
10093,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder3.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder3.png,All Year,Simple,comfy; vacation,Yellow,No,NA
10094,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder4.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder4.png,All Year,Simple,comfy; vacation,Green,No,NA
10095,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder5.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder5.png,All Year,Simple,comfy; vacation,Blue,No,NA
10096,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder6.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder6.png,All Year,Simple,comfy; vacation,Red,No,NA
10097,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder7.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder7.png,All Year,Simple,comfy; vacation,Beige,No,NA
5639,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown0.png,1900,475,Kicks,,Purple,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown0.png,All Year,Active,fairy tale; goth; party; theatrical; work,Purple,No,NA
11558,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown1.png,1900,475,Kicks,,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown1.png,All Year,Active,fairy tale; goth; party; theatrical; work,Black,No,NA
11559,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown2.png,1900,475,Kicks,,Red,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown2.png,All Year,Active,fairy tale; goth; party; theatrical; work,Red,No,NA
11560,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown3.png,1900,475,Kicks,,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown3.png,All Year,Active,fairy tale; goth; party; theatrical; work,Green,No,NA
5761,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports0.png,700,175,Kicks,,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports0.png,All Year,Active,everyday; outdoorsy; sporty,Red,No,NA
10261,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports1.png,700,175,Kicks,,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports1.png,All Year,Active,everyday; outdoorsy; sporty,Blue,No,NA
10262,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports2.png,700,175,Kicks,,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports2.png,All Year,Active,everyday; outdoorsy; sporty,Green,No,NA
10263,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports3.png,700,175,Kicks,,Purple,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports3.png,All Year,Active,everyday; outdoorsy; sporty,Purple,No,NA
10264,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports4.png,700,175,Kicks,,Gray,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports4.png,All Year,Active,everyday; outdoorsy; sporty,Silver,No,NA
10265,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports5.png,700,175,Kicks,,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports5.png,All Year,Active,everyday; outdoorsy; sporty,Black,No,NA
3704,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta0.png,1600,400,Kicks,,Black,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta0.png,All Year,Simple,everyday; comfy; theatrical,Black,No,NA
10962,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta1.png,1600,400,Kicks,,Red,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta1.png,All Year,Simple,everyday; comfy; theatrical,Red,No,NA
10963,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta2.png,1600,400,Kicks,,Pink,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta2.png,All Year,Simple,everyday; comfy; theatrical,Pink,No,NA
10964,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta3.png,1600,400,Kicks,,Blue,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta3.png,All Year,Simple,everyday; comfy; theatrical,Dark blue,No,NA
10965,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta4.png,1600,400,Kicks,,Gray,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta4.png,All Year,Simple,everyday; comfy; theatrical,Gray,No,NA
10966,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta5.png,1600,400,Kicks,,Purple,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta5.png,All Year,Simple,everyday; comfy; theatrical,Purple,No,NA
10967,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta6.png,1600,400,Kicks,,Yellow,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta6.png,All Year,Simple,everyday; comfy; theatrical,Yellow,No,NA
10968,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta7.png,1600,400,Kicks,,Green,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta7.png,All Year,Simple,everyday; comfy; theatrical,Green,No,NA
9846,kung-fu shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKungfu0.png,1260,315,Kicks,,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKungfu0.png,All Year,Active,everyday; sporty,Black,No,NA
9884,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel0.png,3500,875,Labelle,,Purple,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel0.png,All Year,Elegant,everyday; formal; party; theatrical; work,Twilight,No,NA
11766,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel1.png,3500,875,Labelle,,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel1.png,All Year,Elegant,everyday; formal; party; theatrical; work,Midnight,No,NA
11767,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel2.png,3500,875,Labelle,,Red,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel2.png,All Year,Elegant,everyday; formal; party; theatrical; work,Passion,No,NA
11768,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel3.png,3500,875,Labelle,,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel3.png,All Year,Elegant,everyday; formal; party; theatrical; work,Ocean,No,NA
11769,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel4.png,3500,875,Labelle,,Yellow,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel4.png,All Year,Elegant,everyday; formal; party; theatrical; work,Sunset,No,NA
11770,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel5.png,3500,875,Labelle,,Pink,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel5.png,All Year,Elegant,everyday; formal; party; theatrical; work,Love,No,NA
9885,Labelle sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker0.png,3300,825,Labelle,,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker0.png,All Year,Cool,everyday; sporty; theatrical,Twilight,No,NA
11771,Labelle sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker1.png,3300,825,Labelle,,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker1.png,All Year,Cool,everyday; sporty; theatrical,Midnight,No,NA
11772,Labelle sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker2.png,3300,825,Labelle,,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker2.png,All Year,Cool,everyday; sporty; theatrical,Passion,No,NA
11773,Labelle sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker3.png,3300,825,Labelle,,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker3.png,All Year,Cool,everyday; sporty; theatrical,Ocean,No,NA
11774,Labelle sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker4.png,3300,825,Labelle,,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker4.png,All Year,Cool,everyday; sporty; theatrical,Sunset,No,NA
11775,Labelle sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutKatesneaker5.png,3300,825,Labelle,,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutKatesneaker5.png,All Year,Cool,everyday; sporty; theatrical,Love,No,NA
5667,lace-up boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup0.png,1920,480,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup0.png,All Year,Cool,everyday; theatrical,Black,No,NA
11257,lace-up boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup1.png,1920,480,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup1.png,All Year,Cool,everyday; theatrical,White,No,NA
11258,lace-up boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup2.png,1920,480,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup2.png,All Year,Cool,everyday; theatrical,Brown,No,NA
11259,lace-up boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLaceup3.png,1920,480,Able Sisters,Available from Able Sisters shop only,Red,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeLaceup3.png,All Year,Cool,everyday; theatrical,Red,No,NA
12457,leaf-egg shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEggleaf0.png,NFS,800,Crafting,,Yellow,Orange,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEggleaf0.png,All Year,Active,fairy tale; party; theatrical,None,No,NA
5477,leopard pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard0.png,1560,390,Able Sisters,Available from Able Sisters shop only,Beige,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard0.png,All Year,Elegant,everyday; party; theatrical,Beige,No,NA
10132,leopard pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard1.png,1560,390,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard1.png,All Year,Elegant,everyday; party; theatrical,Gray,No,NA
10133,leopard pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard2.png,1560,390,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard2.png,All Year,Elegant,everyday; party; theatrical,Blue,No,NA
10134,leopard pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeopard3.png,1560,390,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutLeopard3.png,All Year,Elegant,everyday; party; theatrical,Green,No,NA
