Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Type,Villager Equippable,Miles Price
11838,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl3.png,1560,390,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl3.png,All Year,Cute,fairy tale; theatrical,Green,Headgear_HasBang,No,NA
11839,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl4.png,1560,390,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl4.png,All Year,Cute,fairy tale; theatrical,Blue,Headgear_HasBang,No,NA
11840,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl5.png,1560,390,Able Sisters,Available from Able Sisters shop only,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl5.png,All Year,Cute,fairy tale; theatrical,Light blue,Headgear_HasBang,No,NA
11841,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl6.png,1560,390,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl6.png,All Year,Cute,fairy tale; theatrical,Light green,Headgear_HasBang,No,NA
11842,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl7.png,1560,390,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl7.png,All Year,Cute,fairy tale; theatrical,Orange,Headgear_HasBang,No,NA
5144,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka0.png,1300,325,Able Sisters,Available from Able Sisters shop only,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka0.png,Winter,Elegant,everyday; formal; party,Beige,HeadCap,Yes,NA
10920,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka1.png,1300,325,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka1.png,Winter,Elegant,everyday; formal; party,Brown,HeadCap,Yes,NA
10921,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka2.png,1300,325,Able Sisters,Available from Able Sisters shop only,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka2.png,Winter,Elegant,everyday; formal; party,Gray,HeadCap,Yes,NA
10922,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka3.png,1300,325,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka3.png,Winter,Elegant,everyday; formal; party,Black,HeadCap,Yes,NA
10923,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka4.png,1300,325,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka4.png,Winter,Elegant,everyday; formal; party,Pink,HeadCap,Yes,NA
10924,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka5.png,1300,325,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka5.png,Winter,Elegant,everyday; formal; party,White,HeadCap,Yes,NA
10925,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka6.png,1300,325,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka6.png,Winter,Elegant,everyday; formal; party,Red,HeadCap,Yes,NA
5301,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt0.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt0.png,All Year,Cool,everyday; formal; work,Beige,HeadCap,Yes,NA
11045,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt1.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt1.png,All Year,Cool,everyday; formal; work,Black,HeadCap,Yes,NA
11046,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt2.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt2.png,All Year,Cool,everyday; formal; work,Green,HeadCap,Yes,NA
11047,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt3.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt3.png,All Year,Cool,everyday; formal; work,Gray,HeadCap,Yes,NA
11048,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt4.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt4.png,All Year,Cool,everyday; formal; work,White,HeadCap,Yes,NA
11049,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt5.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt5.png,All Year,Cool,everyday; formal; work,Red,HeadCap,Yes,NA
5374,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter0.png,1680,420,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter0.png,All Year,Active,work,Black,Headgear_HasBang,No,NA
11617,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter1.png,1680,420,Able Sisters,Available from Able Sisters shop only,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter1.png,All Year,Active,work,Flame orange,Headgear_HasBang,No,NA
11618,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter2.png,1680,420,Able Sisters,Available from Able Sisters shop only,Brown,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter2.png,All Year,Active,work,Brown,Headgear_HasBang,No,NA
11619,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter3.png,1680,420,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter3.png,All Year,Active,work,Lime yellow,Headgear_HasBang,No,NA
11620,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter4.png,1680,420,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter4.png,All Year,Active,work,Avocado,Headgear_HasBang,No,NA
8611,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy0.png,2340,585,Able Sisters,Available from Able Sisters shop only,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy0.png,All Year,Gorgeous,everyday; party; theatrical,Pink,HeadHairOrnament_Left,Yes,NA
10842,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy1.png,2340,585,Able Sisters,Available from Able Sisters shop only,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy1.png,All Year,Gorgeous,everyday; party; theatrical,Blue,HeadHairOrnament_Left,Yes,NA
10843,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy2.png,2340,585,Able Sisters,Available from Able Sisters shop only,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy2.png,All Year,Gorgeous,everyday; party; theatrical,Black,HeadHairOrnament_Left,Yes,NA
10844,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy3.png,2340,585,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy3.png,All Year,Gorgeous,everyday; party; theatrical,Purple,HeadHairOrnament_Left,Yes,NA
10845,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy4.png,2340,585,Able Sisters,Available from Able Sisters shop only,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy4.png,All Year,Gorgeous,everyday; party; theatrical,Orange,HeadHairOrnament_Left,Yes,NA
10846,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy5.png,2340,585,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy5.png,All Year,Gorgeous,everyday; party; theatrical,Green,HeadHairOrnament_Left,Yes,NA
10847,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy6.png,2340,585,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy6.png,All Year,Gorgeous,everyday; party; theatrical,White,HeadHairOrnament_Left,Yes,NA
9854,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin0.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin0.png,All Year,Cute,everyday; fairy tale,Pink,HeadHairOrnament_Left,Yes,NA
11959,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin1.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin1.png,All Year,Cute,everyday; fairy tale,Blue,HeadHairOrnament_Left,Yes,NA
11960,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin2.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin2.png,All Year,Cute,everyday; fairy tale,Green,HeadHairOrnament_Left,Yes,NA
11961,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin3.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin3.png,All Year,Cute,everyday; fairy tale,Yellow,HeadHairOrnament_Left,Yes,NA
11962,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin4.png,490,122,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin4.png,All Year,Cute,everyday; fairy tale,Purple,HeadHairOrnament_Left,Yes,NA
5373,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball0.png,1440,360,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball0.png,All Year,Active,sporty; work,Green,HeadFullFace,No,NA
11604,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball1.png,1440,360,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball1.png,All Year,Active,sporty; work,White,HeadFullFace,No,NA
11605,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball2.png,1440,360,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball2.png,All Year,Active,sporty; work,Yellow,HeadFullFace,No,NA
11606,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball3.png,1440,360,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball3.png,All Year,Active,sporty; work,Berry red,HeadFullFace,No,NA
11607,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball4.png,1440,360,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball4.png,All Year,Active,sporty; work,Blue,HeadFullFace,No,NA
11608,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball5.png,1440,360,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball5.png,All Year,Active,sporty; work,Turquoise,HeadFullFace,No,NA
11609,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball6.png,1440,360,Able Sisters,Available from Able Sisters shop only,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball6.png,All Year,Active,sporty; work,Red,HeadFullFace,No,NA
11610,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball7.png,1440,360,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball7.png,All Year,Active,sporty; work,Black,HeadFullFace,No,NA
6034,fox mask,https://acnhcdn.com/latest/FtrIcon/CapMaskFox0.png,1400,350,Able Sisters,Available from Able Sisters shop only,White,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox0.png,All Year,Cool,goth; theatrical,White,HeadFace,Yes,NA
11171,fox mask,https://acnhcdn.com/latest/FtrIcon/CapMaskFox1.png,1400,350,Able Sisters,Available from Able Sisters shop only,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox1.png,All Year,Cool,goth; theatrical,Black,HeadFace,Yes,NA
5335,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog0.png,1120,280,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog0.png,All Year,Cute,fairy tale; party; theatrical,Green,Headgear_NoEarNoJaw,No,NA
11697,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog1.png,1120,280,Able Sisters,Available from Able Sisters shop only,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog1.png,All Year,Cute,fairy tale; party; theatrical,Blue,Headgear_NoEarNoJaw,No,NA
11698,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog2.png,1120,280,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog2.png,All Year,Cute,fairy tale; party; theatrical,Red,Headgear_NoEarNoJaw,No,NA
11699,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog3.png,1120,280,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog3.png,All Year,Cute,fairy tale; party; theatrical,Yellow,Headgear_NoEarNoJaw,No,NA
5299,frugal hat,https://acnhcdn.com/latest/FtrIcon/CapHatSimple0.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple0.png,All Year,Simple,fairy tale; goth,Brown,HeadCap,Yes,NA
11846,frugal hat,https://acnhcdn.com/latest/FtrIcon/CapHatSimple1.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple1.png,All Year,Simple,fairy tale; goth,Green,HeadCap,Yes,NA
11847,frugal hat,https://acnhcdn.com/latest/FtrIcon/CapHatSimple2.png,350,87,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple2.png,All Year,Simple,fairy tale; goth,Blue-gray,HeadCap,Yes,NA
5695,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya0.png,NFS,1350,Gulliver,,Red,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya0.png,All Year,Cute,theatrical; work,Red,Headgear_HasEar,No,NA
9741,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya1.png,NFS,1350,Gulliver,,Pink,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya1.png,All Year,Cute,theatrical; work,Pink,Headgear_HasEar,No,NA
9742,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya2.png,NFS,1350,Gulliver,,Orange,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya2.png,All Year,Cute,theatrical; work,Golden yellow,Headgear_HasEar,No,NA
9743,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya3.png,NFS,1350,Gulliver,,Green,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya3.png,All Year,Cute,theatrical; work,Green,Headgear_HasEar,No,NA
9744,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya4.png,NFS,1350,Gulliver,,Blue,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya4.png,All Year,Cute,theatrical; work,Blue,Headgear_HasEar,No,NA
9745,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya5.png,NFS,1350,Gulliver,,Purple,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya5.png,All Year,Cute,theatrical; work,Purple,Headgear_HasEar,No,NA
9746,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya6.png,NFS,1350,Gulliver,,Black,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya6.png,All Year,Cute,theatrical; work,Black,Headgear_HasEar,No,NA
9861,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon0.png,1470,367,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon0.png,All Year,Cute,fairy tale; party; theatrical,Red,HeadHairOrnament_Back,Yes,NA
12052,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon1.png,1470,367,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon1.png,All Year,Cute,fairy tale; party; theatrical,Green,HeadHairOrnament_Back,Yes,NA
12053,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon2.png,1470,367,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon2.png,All Year,Cute,fairy tale; party; theatrical,Blue,HeadHairOrnament_Back,Yes,NA
12054,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon3.png,1470,367,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon3.png,All Year,Cute,fairy tale; party; theatrical,Yellow,HeadHairOrnament_Back,Yes,NA
12055,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon4.png,1470,367,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon4.png,All Year,Cute,fairy tale; party; theatrical,Orange,HeadHairOrnament_Back,Yes,NA
12056,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon5.png,1470,367,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon5.png,All Year,Cute,fairy tale; party; theatrical,Pink,HeadHairOrnament_Back,Yes,NA
12057,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon6.png,1470,367,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon6.png,All Year,Cute,fairy tale; party; theatrical,White,HeadHairOrnament_Back,Yes,NA
12058,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon7.png,1470,367,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon7.png,All Year,Cute,fairy tale; party; theatrical,Black,HeadHairOrnament_Back,Yes,NA
6049,glengarry,https://acnhcdn.com/latest/FtrIcon/CapHatGreeneryRed.png,1320,330,Able Sisters,Available from Able Sisters shop only,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatGreeneryRed.png,All Year,Elegant,formal; work,Black,HeadCap,Yes,NA
5346,gold helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceKnightGold.png,NFS,50000,Crafting,,Yellow,Red,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKnightGold.png,All Year,Gorgeous,fairy tale; goth,Gold,HeadFullFace,No,NA
7378,gold rose crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose5.png,NFS,12000,Crafting,,Yellow,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose5.png,All Year,Cute,fairy tale; party; vacation,Gold,HeadHairOrnament_Top,Yes,NA
5683,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress0.png,1120,280,Able Sisters,Available from Able Sisters shop only,Purple,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress0.png,All Year,Elegant,fairy tale; party; theatrical,Purple,Headgear_NoEar,No,NA
11897,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress1.png,1120,280,Able Sisters,Available from Able Sisters shop only,Black,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress1.png,All Year,Elegant,fairy tale; party; theatrical,Black,Headgear_NoEar,No,NA
11898,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress2.png,1120,280,Able Sisters,Available from Able Sisters shop only,Red,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress2.png,All Year,Elegant,fairy tale; party; theatrical,Red,Headgear_NoEar,No,NA
11899,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress3.png,1120,280,Able Sisters,Available from Able Sisters shop only,Pink,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress3.png,All Year,Elegant,fairy tale; party; theatrical,Pink,Headgear_NoEar,No,NA
11900,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress4.png,1120,280,Able Sisters,Available from Able Sisters shop only,Blue,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress4.png,All Year,Elegant,fairy tale; party; theatrical,Blue,Headgear_NoEar,No,NA
11901,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress5.png,1120,280,Able Sisters,Available from Able Sisters shop only,Purple,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress5.png,All Year,Elegant,fairy tale; party; theatrical,Light purple,Headgear_NoEar,No,NA
5278,grape hat,https://acnhcdn.com/latest/FtrIcon/CapHatGrape.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatGrape.png,All Year,Cute,fairy tale; party; theatrical,Purple,HeadCap,Yes,NA
6921,halo,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAAngel0.png,2220,555,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAAngel0.png,All Year,Cute,fairy tale; party; theatrical,Gold,HeadHairOrnament_Peak,Yes,NA
12576,handmade crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCChildren0.png,300,75,International Children's Day,,Red,Colorful,Not in catalog,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCChildren0.png,All Year,Active,fairy tale; theatrical,NA,HeadHairOrnament_Top,Yes,NA
6093,headband,https://acnhcdn.com/latest/FtrIcon/CapWigTurban0.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban0.png,All Year,Cute,comfy,Pink,Headgear_HasEar,No,NA
11894,headband,https://acnhcdn.com/latest/FtrIcon/CapWigTurban1.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban1.png,All Year,Cute,comfy,Blue,Headgear_HasEar,No,NA
11895,headband,https://acnhcdn.com/latest/FtrIcon/CapWigTurban2.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban2.png,All Year,Cute,comfy,Purple,Headgear_HasEar,No,NA
11896,headband,https://acnhcdn.com/latest/FtrIcon/CapWigTurban3.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigTurban3.png,All Year,Cute,comfy,Green,Headgear_HasEar,No,NA
5687,headgear,https://acnhcdn.com/latest/FtrIcon/CapCostumeHeadgear0.png,910,227,Able Sisters,Available from Able Sisters shop only,Red,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeHeadgear0.png,All Year,Active,sporty; work,Red,Headgear_NoEarNoJaw,No,NA
11611,headgear,https://acnhcdn.com/latest/FtrIcon/CapCostumeHeadgear1.png,910,227,Able Sisters,Available from Able Sisters shop only,Blue,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeHeadgear1.png,All Year,Active,sporty; work,Blue,Headgear_NoEarNoJaw,No,NA
11612,headgear,https://acnhcdn.com/latest/FtrIcon/CapCostumeHeadgear2.png,910,227,Able Sisters,Available from Able Sisters shop only,Green,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeHeadgear2.png,All Year,Active,sporty; work,Green,Headgear_NoEarNoJaw,No,NA
