Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
3316,color-block dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTwotone0.png,960,240,Able Sisters,Available from Able Sisters shop only,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTwotone0.png,All Year,Simple,everyday,Blue,NA,Yes
8489,color-block dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTwotone1.png,960,240,Able Sisters,Available from Able Sisters shop only,Red,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTwotone1.png,All Year,Simple,everyday,Red,NA,Yes
8490,color-block dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTwotone2.png,960,240,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTwotone2.png,All Year,Simple,everyday,Green,NA,Yes
8491,color-block dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTwotone3.png,960,240,Able Sisters,Available from Able Sisters shop only,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTwotone3.png,All Year,Simple,everyday,Purple,NA,Yes
8492,color-block dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTwotone4.png,960,240,Able Sisters,Available from Able Sisters shop only,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTwotone4.png,All Year,Simple,everyday,Yellow,NA,Yes
8493,color-block dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTwotone5.png,960,240,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTwotone5.png,All Year,Simple,everyday,Gray,NA,Yes
4613,colorful striped sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti0.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti0.png,All Year,Elegant,everyday,"Navy, light blue & pink",NA,Yes
7639,colorful striped sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti1.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti1.png,All Year,Elegant,everyday,"White, blue & green",NA,Yes
7640,colorful striped sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti2.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti2.png,All Year,Elegant,everyday,"White, yellow & red",NA,Yes
7641,colorful striped sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti3.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti3.png,All Year,Elegant,everyday,"Black, coral & pink",NA,Yes
7642,colorful striped sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti4.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti4.png,All Year,Elegant,everyday,"Orange, yellow & black",NA,Yes
7643,colorful striped sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLMulti5.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLMulti5.png,All Year,Elegant,everyday,"Gray, white & light blue",NA,Yes
3197,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian0.png,2500,625,Able Sisters,Available from Able Sisters shop only,Orange,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian0.png,All Year,Gorgeous,party; theatrical,Orange,NA,Yes
8097,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian1.png,2500,625,Able Sisters,Available from Able Sisters shop only,Blue,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian1.png,All Year,Gorgeous,party; theatrical,Blue,NA,Yes
8098,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian2.png,2500,625,Able Sisters,Available from Able Sisters shop only,Red,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian2.png,All Year,Gorgeous,party; theatrical,Red,NA,Yes
8099,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian3.png,2500,625,Able Sisters,Available from Able Sisters shop only,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian3.png,All Year,Gorgeous,party; theatrical,Yellow,NA,Yes
8100,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian4.png,2500,625,Able Sisters,Available from Able Sisters shop only,Green,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian4.png,All Year,Gorgeous,party; theatrical,Green,NA,Yes
8101,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian5.png,2500,625,Able Sisters,Available from Able Sisters shop only,Purple,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian5.png,All Year,Gorgeous,party; theatrical,Purple,NA,Yes
8102,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian6.png,2500,625,Able Sisters,Available from Able Sisters shop only,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian6.png,All Year,Gorgeous,party; theatrical,Aquamarine,NA,Yes
8103,comedian's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLComedian7.png,2500,625,Able Sisters,Available from Able Sisters shop only,White,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLComedian7.png,All Year,Gorgeous,party; theatrical,White,NA,Yes
12982,Coral Nook Inc. aloha shirt,https://acnhcdn.com/1.2.0/FtrIcon/TopsTexTopYshirtsHNookpink0.png,NFS,3000,Nook Miles Shop,,Pink,White,Not for sale,No,1x1,https://acnhcdn.com/1.2.0/ClosetIcon/TopsTexTopYshirtsHNookpink0.png,All Year,Simple,comfy; vacation,NA,600,Yes
3680,coverall coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall0.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall0.png,Winter,Simple,everyday; outdoorsy,Avocado,NA,Yes
9288,coverall coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall1.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall1.png,Winter,Simple,everyday; outdoorsy,Navy blue,NA,Yes
9289,coverall coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall2.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall2.png,Winter,Simple,everyday; outdoorsy,Beige,NA,Yes
9290,coverall coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCoverall3.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCoverall3.png,Winter,Simple,everyday; outdoorsy,Red,NA,Yes
4576,cowboy shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy0.png,2100,525,Able Sisters,Available from Able Sisters shop only,Beige,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy0.png,All Year,Simple,outdoorsy; work,White,NA,Yes
9451,cowboy shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy1.png,2100,525,Able Sisters,Available from Able Sisters shop only,Red,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy1.png,All Year,Simple,outdoorsy; work,Red,NA,Yes
9452,cowboy shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy2.png,2100,525,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy2.png,All Year,Simple,outdoorsy; work,Blue,NA,Yes
9453,cowboy shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy3.png,2100,525,Able Sisters,Available from Able Sisters shop only,Light blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy3.png,All Year,Simple,outdoorsy; work,Light blue,NA,Yes
9454,cowboy shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCowboy4.png,2100,525,Able Sisters,Available from Able Sisters shop only,Orange,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCowboy4.png,All Year,Simple,outdoorsy; work,Brown,NA,Yes
3258,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle0.png,1200,300,Able Sisters,Available from Able Sisters shop only,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle0.png,All Year,Active,outdoorsy; sporty,Blue & white,NA,Yes
9386,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle1.png,1200,300,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle1.png,All Year,Active,outdoorsy; sporty,Black & blue,NA,Yes
9387,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle2.png,1200,300,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle2.png,All Year,Active,outdoorsy; sporty,Black & red,NA,Yes
9388,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle3.png,1200,300,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle3.png,All Year,Active,outdoorsy; sporty,Yellow & black,NA,Yes
9389,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle4.png,1200,300,Able Sisters,Available from Able Sisters shop only,Green,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle4.png,All Year,Active,outdoorsy; sporty,Red & green,NA,Yes
9390,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle5.png,1200,300,Able Sisters,Available from Able Sisters shop only,Orange,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle5.png,All Year,Active,outdoorsy; sporty,Red & orange,NA,Yes
9391,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle6.png,1200,300,Able Sisters,Available from Able Sisters shop only,Light blue,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle6.png,All Year,Active,outdoorsy; sporty,Lime & light blue,NA,Yes
9392,cycling shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHCycle7.png,1200,300,Able Sisters,Available from Able Sisters shop only,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHCycle7.png,All Year,Active,outdoorsy; sporty,Purple & pink,NA,Yes
12126,DAL apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatHDal0.png,NFS,1010,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,Blue,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHDal0.png,All Year,Simple,vacation; work,NA,NA,Yes
12127,DAL pilot jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDal0.png,NFS,1010,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,Green,Green,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDal0.png,All Year,Cool,outdoorsy; vacation; work,NA,NA,Yes
12125,DAL tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHDal0.png,NFS,1010,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,Blue,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHDal0.png,All Year,Simple,everyday; comfy; vacation,NA,NA,Yes
5317,dance-team jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool0.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool0.png,All Year,Active,sporty; theatrical,Black,NA,Yes
7617,dance-team jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool1.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool1.png,All Year,Active,sporty; theatrical,White,NA,Yes
7618,dance-team jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool2.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool2.png,All Year,Active,sporty; theatrical,Purple,NA,Yes
7619,dance-team jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCool3.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCool3.png,All Year,Active,sporty; theatrical,Red,NA,Yes
8192,danger tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNDanger0.png,640,160,Nook Shopping Catalog,,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNDanger0.png,Summer,Active,goth; comfy; vacation,NA,NA,Yes
3209,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim0.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim0.png,All Year,Simple,everyday; outdoorsy,Blue,NA,Yes
11419,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim1.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim1.png,All Year,Simple,everyday; outdoorsy,Light blue,NA,Yes
11420,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim2.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim2.png,All Year,Simple,everyday; outdoorsy,Navy blue,NA,Yes
11421,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim3.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim3.png,All Year,Simple,everyday; outdoorsy,Black,NA,Yes
11422,denim jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDenim4.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDenim4.png,All Year,Simple,everyday; outdoorsy,White,NA,Yes
3227,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim0.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim0.png,Summer,Active,everyday; outdoorsy; vacation,Washed out,NA,Yes
11423,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim1.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim1.png,Summer,Active,everyday; outdoorsy; vacation,Blue,NA,Yes
11424,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim2.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim2.png,Summer,Active,everyday; outdoorsy; vacation,Navy blue,NA,Yes
11425,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim3.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim3.png,Summer,Active,everyday; outdoorsy; vacation,Black,NA,Yes
11426,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim4.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim4.png,Summer,Active,everyday; outdoorsy; vacation,White,NA,Yes
4681,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective0.png,2500,625,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective0.png,All Year,Elegant,work,Brown,NA,Yes
9231,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective1.png,2500,625,Able Sisters,Available from Able Sisters shop only,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective1.png,All Year,Elegant,work,Gray,NA,Yes
9232,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective2.png,2500,625,Able Sisters,Available from Able Sisters shop only,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective2.png,All Year,Elegant,work,Beige,NA,Yes
9815,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner0.png,840,210,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner0.png,All Year,Active,work,Pink,NA,Yes
12086,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner1.png,840,210,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner1.png,All Year,Active,work,Red,NA,Yes
12087,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner2.png,840,210,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner2.png,All Year,Active,work,Blue,NA,Yes
12088,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner3.png,840,210,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner3.png,All Year,Active,work,Yellow,NA,Yes
12089,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner4.png,840,210,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner4.png,All Year,Active,work,Aquamarine,NA,Yes
12090,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner5.png,840,210,Able Sisters,Available from Able Sisters shop only,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner5.png,All Year,Active,work,Cream,NA,Yes
12091,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner6.png,840,210,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner6.png,All Year,Active,work,Black,NA,Yes
3174,doctor's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat0.png,2160,540,Able Sisters,Available from Able Sisters shop only,White,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat0.png,All Year,Simple,work,Red necktie,NA,Yes
7794,doctor's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat1.png,2160,540,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat1.png,All Year,Simple,work,Black necktie,NA,Yes
9828,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly0.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly0.png,Summer,Cute,everyday; fairy tale,Pink,NA,Yes
11952,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly1.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly1.png,Summer,Cute,everyday; fairy tale,Blue,NA,Yes
11953,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly2.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly2.png,Summer,Cute,everyday; fairy tale,Yellow,NA,Yes
11954,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly3.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly3.png,Summer,Cute,everyday; fairy tale,Purple,NA,Yes
9775,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot0.png,All Year,Cute,outdoorsy,Light blue,NA,Yes
11922,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot1.png,All Year,Cute,outdoorsy,Pink,NA,Yes
11923,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot2.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot2.png,All Year,Cute,outdoorsy,Green,NA,Yes
11924,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot3.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot3.png,All Year,Cute,outdoorsy,Blue,NA,Yes
11925,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot4.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot4.png,All Year,Cute,outdoorsy,Turquoise,NA,Yes
11926,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot5.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot5.png,All Year,Cute,outdoorsy,Gray,NA,Yes
6029,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet0.png,1520,380,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet0.png,All Year,Simple,formal; theatrical; work,Black,NA,Yes
8285,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet1.png,1520,380,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet1.png,All Year,Simple,formal; theatrical; work,Blue,NA,Yes
8286,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet2.png,1520,380,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet2.png,All Year,Simple,formal; theatrical; work,Green,NA,Yes
8287,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet3.png,1520,380,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet3.png,All Year,Simple,formal; theatrical; work,Red,NA,Yes
2778,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket0.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket0.png,Winter,Active,everyday; outdoorsy,Blue,NA,Yes
