Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Type,Villager Equippable,Miles Price
5323,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl0.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl0.png,일 년 내내,귀여운,메르헨#스테이지,Red,Headgear_HasBang,No,NA
11836,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl1.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl1.png,일 년 내내,귀여운,메르헨#스테이지,Pink,Headgear_HasBang,No,NA
11837,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl2.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl2.png,일 년 내내,귀여운,메르헨#스테이지,Yellow,Headgear_HasBang,No,NA
11838,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl3.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl3.png,일 년 내내,귀여운,메르헨#스테이지,Green,Headgear_HasBang,No,NA
11839,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl4.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl4.png,일 년 내내,귀여운,메르헨#스테이지,Blue,Headgear_HasBang,No,NA
11840,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl5.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl5.png,일 년 내내,귀여운,메르헨#스테이지,Light blue,Headgear_HasBang,No,NA
11841,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl6.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl6.png,일 년 내내,귀여운,메르헨#스테이지,Light green,Headgear_HasBang,No,NA
11842,fairy-tale hood,https://acnhcdn.com/latest/FtrIcon/CapBangsCowl7.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,Orange,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsCowl7.png,일 년 내내,귀여운,메르헨#스테이지,Orange,Headgear_HasBang,No,NA
5144,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka0.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,Beige,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka0.png,겨울,우아한,데일리#포멀#파티,Beige,HeadCap,Yes,NA
10920,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka1.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,Brown,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka1.png,겨울,우아한,데일리#포멀#파티,Brown,HeadCap,Yes,NA
10921,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka2.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,Gray,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka2.png,겨울,우아한,데일리#포멀#파티,Gray,HeadCap,Yes,NA
10922,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka3.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka3.png,겨울,우아한,데일리#포멀#파티,Black,HeadCap,Yes,NA
10923,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka4.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka4.png,겨울,우아한,데일리#포멀#파티,Pink,HeadCap,Yes,NA
10924,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka5.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka5.png,겨울,우아한,데일리#포멀#파티,White,HeadCap,Yes,NA
10925,faux-fur hat,https://acnhcdn.com/latest/FtrIcon/CapHatUshanka6.png,1300,325,에이블 시스터즈,에이블 시스터즈에만,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatUshanka6.png,겨울,우아한,데일리#포멀#파티,Red,HeadCap,Yes,NA
5301,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt0.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Beige,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt0.png,일 년 내내,쿨한,데일리#포멀#비즈니스,Beige,HeadCap,Yes,NA
11045,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt1.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Black,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt1.png,일 년 내내,쿨한,데일리#포멀#비즈니스,Black,HeadCap,Yes,NA
11046,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt2.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt2.png,일 년 내내,쿨한,데일리#포멀#비즈니스,Green,HeadCap,Yes,NA
11047,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt3.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Gray,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt3.png,일 년 내내,쿨한,데일리#포멀#비즈니스,Gray,HeadCap,Yes,NA
11048,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt4.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,White,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt4.png,일 년 내내,쿨한,데일리#포멀#비즈니스,White,HeadCap,Yes,NA
11049,fedora,https://acnhcdn.com/latest/FtrIcon/CapHatFelt5.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatFelt5.png,일 년 내내,쿨한,데일리#포멀#비즈니스,Red,HeadCap,Yes,NA
5374,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter0.png,일 년 내내,활동적인,비즈니스,Black,Headgear_HasBang,No,NA
11617,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Orange,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter1.png,일 년 내내,활동적인,비즈니스,Flame orange,Headgear_HasBang,No,NA
11618,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Brown,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter2.png,일 년 내내,활동적인,비즈니스,Brown,Headgear_HasBang,No,NA
11619,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter3.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Yellow,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter3.png,일 년 내내,활동적인,비즈니스,Lime yellow,Headgear_HasBang,No,NA
11620,firefighter's hat,https://acnhcdn.com/latest/FtrIcon/CapBangsFirefighter4.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Green,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsFirefighter4.png,일 년 내내,활동적인,비즈니스,Avocado,Headgear_HasBang,No,NA
8611,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy0.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,Pink,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy0.png,일 년 내내,화려한,데일리#파티#스테이지,Pink,HeadHairOrnament_Left,Yes,NA
10842,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy1.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,Blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy1.png,일 년 내내,화려한,데일리#파티#스테이지,Blue,HeadHairOrnament_Left,Yes,NA
10843,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy2.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,Black,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy2.png,일 년 내내,화려한,데일리#파티#스테이지,Black,HeadHairOrnament_Left,Yes,NA
10844,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy3.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,Purple,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy3.png,일 년 내내,화려한,데일리#파티#스테이지,Purple,HeadHairOrnament_Left,Yes,NA
10845,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy4.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,Orange,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy4.png,일 년 내내,화려한,데일리#파티#스테이지,Orange,HeadHairOrnament_Left,Yes,NA
10846,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy5.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy5.png,일 년 내내,화려한,데일리#파티#스테이지,Green,HeadHairOrnament_Left,Yes,NA
10847,flashy hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLGaudy6.png,2340,585,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLGaudy6.png,일 년 내내,화려한,데일리#파티#스테이지,White,HeadHairOrnament_Left,Yes,NA
9854,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin0.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin0.png,일 년 내내,귀여운,데일리#메르헨,Pink,HeadHairOrnament_Left,Yes,NA
11959,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin1.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin1.png,일 년 내내,귀여운,데일리#메르헨,Blue,HeadHairOrnament_Left,Yes,NA
11960,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin2.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin2.png,일 년 내내,귀여운,데일리#메르헨,Green,HeadHairOrnament_Left,Yes,NA
11961,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin3.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Yellow,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin3.png,일 년 내내,귀여운,데일리#메르헨,Yellow,HeadHairOrnament_Left,Yes,NA
11962,floral hairpin,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLFlowerhairpin4.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Purple,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLFlowerhairpin4.png,일 년 내내,귀여운,데일리#메르헨,Purple,HeadHairOrnament_Left,Yes,NA
5373,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball0.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball0.png,일 년 내내,활동적인,스포츠#비즈니스,Green,HeadFullFace,No,NA
11604,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball1.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,White,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball1.png,일 년 내내,활동적인,스포츠#비즈니스,White,HeadFullFace,No,NA
11605,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball2.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Yellow,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball2.png,일 년 내내,활동적인,스포츠#비즈니스,Yellow,HeadFullFace,No,NA
11606,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball3.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Red,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball3.png,일 년 내내,활동적인,스포츠#비즈니스,Berry red,HeadFullFace,No,NA
11607,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball4.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball4.png,일 년 내내,활동적인,스포츠#비즈니스,Blue,HeadFullFace,No,NA
11608,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball5.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Green,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball5.png,일 년 내내,활동적인,스포츠#비즈니스,Turquoise,HeadFullFace,No,NA
11609,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball6.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Orange,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball6.png,일 년 내내,활동적인,스포츠#비즈니스,Red,HeadFullFace,No,NA
11610,football helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFootball7.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,Black,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFootball7.png,일 년 내내,활동적인,스포츠#비즈니스,Black,HeadFullFace,No,NA
6034,fox mask,https://acnhcdn.com/latest/FtrIcon/CapMaskFox0.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,White,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox0.png,일 년 내내,쿨한,호러#스테이지,White,HeadFace,Yes,NA
11171,fox mask,https://acnhcdn.com/latest/FtrIcon/CapMaskFox1.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Black,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskFox1.png,일 년 내내,쿨한,호러#스테이지,Black,HeadFace,Yes,NA
5335,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog0.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Green,Headgear_NoEarNoJaw,No,NA
11697,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog1.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Blue,Headgear_NoEarNoJaw,No,NA
11698,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog2.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog2.png,일 년 내내,귀여운,메르헨#파티#스테이지,Red,Headgear_NoEarNoJaw,No,NA
11699,frog cap,https://acnhcdn.com/latest/FtrIcon/CapCostumeFrog3.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFrog3.png,일 년 내내,귀여운,메르헨#파티#스테이지,Yellow,Headgear_NoEarNoJaw,No,NA
5299,frugal hat,https://acnhcdn.com/latest/FtrIcon/CapHatSimple0.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Brown,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple0.png,일 년 내내,심플한,메르헨#호러,Brown,HeadCap,Yes,NA
11846,frugal hat,https://acnhcdn.com/latest/FtrIcon/CapHatSimple1.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple1.png,일 년 내내,심플한,메르헨#호러,Green,HeadCap,Yes,NA
11847,frugal hat,https://acnhcdn.com/latest/FtrIcon/CapHatSimple2.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatSimple2.png,일 년 내내,심플한,메르헨#호러,Blue-gray,HeadCap,Yes,NA
5695,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya0.png,NFS,1350,죠니,,Red,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya0.png,일 년 내내,귀여운,스테이지#비즈니스,Red,Headgear_HasEar,No,NA
9741,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya1.png,NFS,1350,죠니,,Pink,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya1.png,일 년 내내,귀여운,스테이지#비즈니스,Pink,Headgear_HasEar,No,NA
9742,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya2.png,NFS,1350,죠니,,Orange,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya2.png,일 년 내내,귀여운,스테이지#비즈니스,Golden yellow,Headgear_HasEar,No,NA
9743,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya3.png,NFS,1350,죠니,,Green,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya3.png,일 년 내내,귀여운,스테이지#비즈니스,Green,Headgear_HasEar,No,NA
9744,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya4.png,NFS,1350,죠니,,Blue,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya4.png,일 년 내내,귀여운,스테이지#비즈니스,Blue,Headgear_HasEar,No,NA
9745,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya5.png,NFS,1350,죠니,,Purple,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya5.png,일 년 내내,귀여운,스테이지#비즈니스,Purple,Headgear_HasEar,No,NA
9746,geisha wig,https://acnhcdn.com/latest/FtrIcon/CapWigGeisya6.png,NFS,1350,죠니,,Black,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigGeisya6.png,일 년 내내,귀여운,스테이지#비즈니스,Black,Headgear_HasEar,No,NA
9861,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon0.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Red,HeadHairOrnament_Back,Yes,NA
12052,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon1.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Green,HeadHairOrnament_Back,Yes,NA
12053,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon2.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon2.png,일 년 내내,귀여운,메르헨#파티#스테이지,Blue,HeadHairOrnament_Back,Yes,NA
12054,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon3.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon3.png,일 년 내내,귀여운,메르헨#파티#스테이지,Yellow,HeadHairOrnament_Back,Yes,NA
12055,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon4.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Orange,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon4.png,일 년 내내,귀여운,메르헨#파티#스테이지,Orange,HeadHairOrnament_Back,Yes,NA
12056,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon5.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon5.png,일 년 내내,귀여운,메르헨#파티#스테이지,Pink,HeadHairOrnament_Back,Yes,NA
12057,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon6.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon6.png,일 년 내내,귀여운,메르헨#파티#스테이지,White,HeadHairOrnament_Back,Yes,NA
12058,giant ribbon,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTRibbon7.png,1470,367,에이블 시스터즈,에이블 시스터즈에만,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTRibbon7.png,일 년 내내,귀여운,메르헨#파티#스테이지,Black,HeadHairOrnament_Back,Yes,NA
6049,glengarry,https://acnhcdn.com/latest/FtrIcon/CapHatGreeneryRed.png,1320,330,에이블 시스터즈,에이블 시스터즈에만,Black,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatGreeneryRed.png,일 년 내내,우아한,포멀#비즈니스,Black,HeadCap,Yes,NA
5346,gold helmet,https://acnhcdn.com/latest/FtrIcon/CapFullfaceKnightGold.png,NFS,50000,제작,,Yellow,Red,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKnightGold.png,일 년 내내,화려한,메르헨#호러,Gold,HeadFullFace,No,NA
7378,gold rose crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentRose5.png,NFS,12000,제작,,Yellow,Yellow,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentRose5.png,일 년 내내,귀여운,메르헨#파티#바캉스,Gold,HeadHairOrnament_Top,Yes,NA
5683,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress0.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Purple,Colorful,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress0.png,일 년 내내,우아한,메르헨#파티#스테이지,Purple,Headgear_NoEar,No,NA
11897,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress1.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Black,Colorful,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress1.png,일 년 내내,우아한,메르헨#파티#스테이지,Black,Headgear_NoEar,No,NA
11898,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress2.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Red,Colorful,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress2.png,일 년 내내,우아한,메르헨#파티#스테이지,Red,Headgear_NoEar,No,NA
11899,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress3.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Pink,Colorful,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress3.png,일 년 내내,우아한,메르헨#파티#스테이지,Pink,Headgear_NoEar,No,NA
11900,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress4.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Blue,Colorful,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress4.png,일 년 내내,우아한,메르헨#파티#스테이지,Blue,Headgear_NoEar,No,NA
11901,gothic headdress,https://acnhcdn.com/latest/FtrIcon/CapHelmetHeaddress5.png,1120,280,에이블 시스터즈,에이블 시스터즈에만,Purple,Colorful,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetHeaddress5.png,일 년 내내,우아한,메르헨#파티#스테이지,Light purple,Headgear_NoEar,No,NA
5278,grape hat,https://acnhcdn.com/latest/FtrIcon/CapHatGrape.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Purple,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatGrape.png,일 년 내내,귀여운,메르헨#파티#스테이지,Purple,HeadCap,Yes,NA
6921,halo,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAAngel0.png,2220,555,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAAngel0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Gold,HeadHairOrnament_Peak,Yes,NA
12576,handmade crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCChildren0.png,300,75,국제 어린이날,,Red,Colorful,카탈로그 내 없음,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCChildren0.png,일 년 내내,활동적인,메르헨#스테이지,NA,HeadHairOrnament_Top,Yes,NA
