Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable
8278,chic tuxedo dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBunny3.png,2240,560,에이블 시스터즈,에이블 시스터즈에만,Light blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBunny3.png,일 년 내내,귀여운,메르헨#파티#스테이지,Light blue,Yes
3538,chima jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Red,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori0.png,일 년 내내,우아한,포멀,Vermilion,Yes
9145,chima jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Green,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori1.png,일 년 내내,우아한,포멀,Yellow-green,Yes
9146,chima jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Pink,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori2.png,일 년 내내,우아한,포멀,Pink,Yes
9147,chima jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori3.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori3.png,일 년 내내,우아한,포멀,Blue,Yes
9148,chima jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori4.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Red,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori4.png,일 년 내내,우아한,포멀,Red,Yes
4484,china poblana,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHChinapoblanaRed.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Red,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHChinapoblanaRed.png,일 년 내내,우아한,데일리#포멀,Red,Yes
3574,chiton,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNGreece.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNGreece.png,일 년 내내,우아한,포멀#스테이지,White,Yes
4740,clover dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNClover0.png,1800,450,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNClover0.png,여름,귀여운,데일리#메르헨#파티#바캉스,Green,Yes
9430,clover dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNClover1.png,1800,450,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNClover1.png,여름,귀여운,데일리#메르헨#파티#바캉스,Dark green,Yes
5442,cold-country bunad,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNordic0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Blue,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNordic0.png,겨울,우아한,포멀#파티,Blue,Yes
8174,cold-country bunad,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNordic1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Green,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNordic1.png,겨울,우아한,포멀#파티,Green,Yes
8175,cold-country bunad,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNordic2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Red,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNordic2.png,겨울,우아한,포멀#파티,Red,Yes
4650,cold-country dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNordic0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Blue,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNordic0.png,겨울,우아한,포멀#파티,Blue,Yes
8162,cold-country dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNordic1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Green,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNordic1.png,겨울,우아한,포멀#파티,Green,Yes
8163,cold-country dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNordic2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Red,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNordic2.png,겨울,우아한,포멀#파티,Red,Yes
3464,concierge uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel0.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Green,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel0.png,일 년 내내,심플한,포멀#비즈니스,Green,Yes
7445,concierge uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel1.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Red,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel1.png,일 년 내내,심플한,포멀#비즈니스,Red,Yes
7446,concierge uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel2.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,White,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel2.png,일 년 내내,심플한,포멀#비즈니스,White,Yes
7447,concierge uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel3.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Brown,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel3.png,일 년 내내,심플한,포멀#비즈니스,Brown,Yes
7448,concierge uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel4.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Light blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel4.png,일 년 내내,심플한,포멀#비즈니스,Light blue,Yes
5288,coveralls with arm covers,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer0.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer0.png,일 년 내내,활동적인,아웃도어#비즈니스,Green,Yes
9610,coveralls with arm covers,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer1.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Light blue,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer1.png,일 년 내내,활동적인,아웃도어#비즈니스,Blue,Yes
9611,coveralls with arm covers,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer2.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Orange,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer2.png,일 년 내내,활동적인,아웃도어#비즈니스,Orange,Yes
9612,coveralls with arm covers,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer3.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Pink,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer3.png,일 년 내내,활동적인,아웃도어#비즈니스,Pink,Yes
9613,coveralls with arm covers,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer4.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Purple,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer4.png,일 년 내내,활동적인,아웃도어#비즈니스,Purple,Yes
5391,cyber suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber0.png,3500,875,에이블 시스터즈,에이블 시스터즈에만,Black,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber0.png,일 년 내내,쿨한,파티#스테이지,Blue,Yes
8658,cyber suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber1.png,3500,875,에이블 시스터즈,에이블 시스터즈에만,Black,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber1.png,일 년 내내,쿨한,파티#스테이지,Yellow,Yes
8659,cyber suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber2.png,3500,875,에이블 시스터즈,에이블 시스터즈에만,Black,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber2.png,일 년 내내,쿨한,파티#스테이지,Pink,Yes
2783,dazed dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro0.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Pink,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro0.png,여름,귀여운,데일리#메르헨,Pink,Yes
8300,dazed dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro1.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro1.png,여름,귀여운,데일리#메르헨,Blue,Yes
8301,dazed dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro2.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro2.png,여름,귀여운,데일리#메르헨,Green,Yes
3668,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto0.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Light blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto0.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Blue,Yes
9469,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto1.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Brown,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto1.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Brown,Yes
9470,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto2.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Beige,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto2.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Beige,Yes
9471,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto3.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto3.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Avocado,Yes
9472,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto4.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,White,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto4.png,일 년 내내,심플한,데일리#아웃도어#바캉스,White,Yes
9473,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto5.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Orange,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto5.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Orange,Yes
9474,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto6.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto6.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Red,Yes
9475,denim overalls,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto7.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Black,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto7.png,일 년 내내,심플한,데일리#아웃도어#바캉스,Black,Yes
3606,desert outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Purple,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia0.png,일 년 내내,우아한,메르헨#파티,Purple,Yes
8154,desert outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Light blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia1.png,일 년 내내,우아한,메르헨#파티,Blue,Yes
8155,desert outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Pink,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia2.png,일 년 내내,우아한,메르헨#파티,Pink,Yes
8156,desert outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia3.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Yellow,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia3.png,일 년 내내,우아한,메르헨#파티,Yellow,Yes
4611,desert-princess outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia0.png,일 년 내내,우아한,메르헨#파티,Blue,Yes
8159,desert-princess outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Purple,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia1.png,일 년 내내,우아한,메르헨#파티,Purple,Yes
8160,desert-princess outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia2.png,일 년 내내,우아한,메르헨#파티,Pink,Yes
8161,desert-princess outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia3.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia3.png,일 년 내내,우아한,메르헨#파티,Yellow,Yes
3142,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress0.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Pink,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress0.png,일 년 내내,귀여운,비즈니스,Pink,Yes
8876,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress1.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Red,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress1.png,일 년 내내,귀여운,비즈니스,Red,Yes
8877,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress2.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress2.png,일 년 내내,귀여운,비즈니스,Blue,Yes
8878,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress3.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Yellow,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress3.png,일 년 내내,귀여운,비즈니스,Yellow,Yes
8879,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress4.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress4.png,일 년 내내,귀여운,비즈니스,Aquamarine,Yes
8880,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress5.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Beige,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress5.png,일 년 내내,귀여운,비즈니스,Cream,Yes
8881,diner uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress6.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,Black,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress6.png,일 년 내내,귀여운,비즈니스,Black,Yes
4406,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys0.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,Yellow,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys0.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Yellow,Yes
9422,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys1.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,Red,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys1.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Red,Yes
9423,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys2.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys2.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Green,Yes
9424,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys3.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,Pink,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys3.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Pink,Yes
9425,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys4.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,Purple,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys4.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Purple,Yes
9426,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys5.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,Blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys5.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Sky blue,Yes
9427,dollhouse dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys6.png,2800,700,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys6.png,여름,귀여운,메르헨#파티#스테이지#바캉스#비즈니스,Light blue,Yes
3462,dragon suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLDragonYellow.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,Yellow,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLDragonYellow.png,일 년 내내,활동적인,스포츠,Yellow,Yes
5796,dreamy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa0.png,2080,520,에이블 시스터즈,에이블 시스터즈에만,Pink,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Pink,Yes
8699,dreamy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa1.png,2080,520,에이블 시스터즈,에이블 시스터즈에만,Yellow,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Yellow,Yes
8700,dreamy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa2.png,2080,520,에이블 시스터즈,에이블 시스터즈에만,Light blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa2.png,일 년 내내,귀여운,메르헨#파티#스테이지,Blue,Yes
8701,dreamy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa3.png,2080,520,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa3.png,일 년 내내,귀여운,메르헨#파티#스테이지,Green,Yes
12449,earth-egg outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggground0.png,NFS,1200,제작,,Red,Yellow,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggground0.png,일 년 내내,활동적인,메르헨#파티#스테이지,None,Yes
12448,egg party dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLEgg0.png,NFS,7200,제작,,Colorful,Colorful,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLEgg0.png,일 년 내내,화려한,메르헨#파티#스테이지,None,Yes
5614,egg-sushi costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEgg.png,1600,400,에이블 시스터즈,에이블 시스터즈에만,Yellow,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEgg.png,일 년 내내,귀여운,메르헨#파티#스테이지,White,Yes
4791,elegant dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady0.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,Purple,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady0.png,일 년 내내,우아한,메르헨#포멀#파티,Purple,Yes
8142,elegant dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady1.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,Blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady1.png,일 년 내내,우아한,메르헨#포멀#파티,Blue,Yes
8143,elegant dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady2.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady2.png,일 년 내내,우아한,메르헨#포멀#파티,Green,Yes
8144,elegant dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady3.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,Red,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady3.png,일 년 내내,우아한,메르헨#포멀#파티,Berry red,Yes
8145,elegant dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady4.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,Pink,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady4.png,일 년 내내,우아한,메르헨#포멀#파티,Pink,Yes
3703,fairy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFairy0.png,3640,910,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Green,Yes
8127,fairy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFairy1.png,3640,910,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Pink,Yes
8128,fairy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFairy2.png,3640,910,에이블 시스터즈,에이블 시스터즈에만,Yellow,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy2.png,일 년 내내,귀여운,메르헨#파티#스테이지,Yellow,Yes
8129,fairy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNFairy3.png,3640,910,에이블 시스터즈,에이블 시스터즈에만,Light blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNFairy3.png,일 년 내내,귀여운,메르헨#파티#스테이지,Mint,Yes
