nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog
민소매 데님 재킷,denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim2.png,Navy blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,everyday; outdoorsy; vacation,For sale
민소매 데님 재킷,denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim3.png,Black,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,everyday; outdoorsy; vacation,For sale
민소매 데님 재킷,denim vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim4.png,White,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,everyday; outdoorsy; vacation,For sale
명탐정 옷,detective's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective0.png,Brown,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale
명탐정 옷,detective's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective1.png,Gray,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale
명탐정 옷,detective's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective2.png,Beige,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner0.png,Pink,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner1.png,Red,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner2.png,Blue,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner3.png,Yellow,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner4.png,Aquamarine,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner5.png,Cream,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
다이너 앞치마,diner apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner6.png,Black,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,For sale
백의,doctor's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat0.png,Red necktie,No,2160,540,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,For sale
백의,doctor's coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat1.png,Black necktie,No,2160,540,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,For sale
돌리 셔츠,dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly0.png,Pink,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale,For sale
돌리 셔츠,dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly1.png,Blue,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale,For sale
돌리 셔츠,dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly2.png,Yellow,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale,For sale
돌리 셔츠,dolly shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly3.png,Purple,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale,For sale
물방울 우비,dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot0.png,Light blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,outdoorsy,For sale
물방울 우비,dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot1.png,Pink,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,outdoorsy,For sale
물방울 우비,dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot2.png,Green,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,outdoorsy,For sale
물방울 우비,dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot3.png,Blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,outdoorsy,For sale
물방울 우비,dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot4.png,Turquoise,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,outdoorsy,For sale
물방울 우비,dotted raincoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot5.png,Gray,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,outdoorsy,For sale
더블릿,doublet,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet0.png,Black,No,1520,380,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; theatrical; work,For sale
더블릿,doublet,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet1.png,Blue,No,1520,380,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; theatrical; work,For sale
더블릿,doublet,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet2.png,Green,No,1520,380,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; theatrical; work,For sale
더블릿,doublet,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet3.png,Red,No,1520,380,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; theatrical; work,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket0.png,Blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket1.png,Black,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket2.png,Red,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket3.png,White,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket4.png,Green,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket5.png,Yellow,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket6.png,Orange,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
다운재킷,down jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket7.png,Lime,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
스키 다운 재킷,down ski jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown0.png,Red & yellow,No,1680,420,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale
스키 다운 재킷,down ski jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown1.png,Blue & green,No,1680,420,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale
스키 다운 재킷,down ski jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown2.png,Navy & blue,No,1680,420,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale
스키 다운 재킷,down ski jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown3.png,Navy & red,No,1680,420,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale
용 점퍼,dragon jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSukajandragonBlack.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSukajandragonBlack.png,NA,No,2000,500,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy,For sale
아기자기한 스웨터,dreamy sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLYumekawa0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLYumekawa0.png,Pink,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale
아기자기한 스웨터,dreamy sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLYumekawa1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLYumekawa1.png,Blue,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale
와이셔츠,dress shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard0.png,White,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal; work,For sale
와이셔츠,dress shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard1.png,Gray,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal; work,For sale
와이셔츠,dress shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard2.png,Mint,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal; work,For sale
와이셔츠,dress shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard3.png,Pink,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal; work,For sale
와이셔츠,dress shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard4.png,Blue,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal; work,For sale
이어폰과 티셔츠,earbuds combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone0.png,Brown,No,1400,350,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; comfy,For sale
이어폰과 티셔츠,earbuds combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone1.png,Green,No,1400,350,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; comfy,For sale
이어폰과 티셔츠,earbuds combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone2.png,Blue,No,1400,350,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; comfy,For sale
이어폰과 티셔츠,earbuds combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone3.png,Yellow,No,1400,350,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; comfy,For sale
8번공 옷,eight-ball tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball8.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball8.png,NA,No,560,140,1x1,Nook Shopping Catalog,,All Year,Active,everyday; comfy,For sale
블레이저,emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer0.png,Green,No,1960,490,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal,For sale
블레이저,emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer1.png,Navy blue,No,1960,490,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal,For sale
블레이저,emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer2.png,Beige,No,1960,490,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal,For sale
블레이저,emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer3.png,Berry red,No,1960,490,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery0.png,Red,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery1.png,Purple,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery2.png,Blue,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery3.png,Pink,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery4.png,Green,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery5.png,Beige,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
자수 캐미솔,embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery6.png,Navy blue,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; comfy; vacation,For sale
발랄한 스웨터,energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids0.png,Yellow,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
발랄한 스웨터,energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids1.png,Light blue,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
발랄한 스웨터,energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids2.png,Purple,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
발랄한 스웨터,energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids3.png,Pink,No,960,240,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
탐험복,explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer0.png,Camel,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
탐험복,explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer1.png,Avocado,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
탐험복,explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer2.png,Beige,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
탐험복,explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer3.png,Blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
모헤어풍 니트,faux-hair sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMohair0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMohair0.png,Red,No,1200,300,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cool,comfy,For sale
모헤어풍 니트,faux-hair sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMohair1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMohair1.png,White,No,1200,300,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cool,comfy,For sale
양가죽 코트,faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton0.png,Beige,No,1680,420,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Elegant,everyday; outdoorsy,For sale
양가죽 코트,faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton1.png,Pink,No,1680,420,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Elegant,everyday; outdoorsy,For sale
양가죽 코트,faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton2.png,Green,No,1680,420,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Elegant,everyday; outdoorsy,For sale
양가죽 코트,faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton3.png,Black,No,1680,420,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Elegant,everyday; outdoorsy,For sale
양가죽 코트,faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton4.png,Gray,No,1680,420,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Elegant,everyday; outdoorsy,For sale
어부 셔츠,fischerhemd,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFischerhemdBlue.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFischerhemdBlue.png,NA,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; vacation; work,For sale
물고기 티셔츠,fish-print tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFish0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFish0.png,NA,No,NFS,160,1x1,Fishing Tourney,,All Year,Simple,everyday; comfy,Not for sale
낚시 재킷,fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing0.png,Red,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale
낚시 재킷,fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing1.png,Blue,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale
낚시 재킷,fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing2.png,Orange,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale
낚시 재킷,fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing3.png,Purple,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale
낚시 재킷,fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing4.png,Black,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale
