nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog
데님 페인터 팬츠,denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim0.png,Navy blue,No,1560,390,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; outdoorsy,For sale
데님 페인터 팬츠,denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim1.png,Light blue,No,1560,390,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; outdoorsy,For sale
데님 페인터 팬츠,denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim2.png,Blue,No,1560,390,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; outdoorsy,For sale
데님 페인터 팬츠,denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim3.png,Black,No,1560,390,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; outdoorsy,For sale
데님 페인터 팬츠,denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim4.png,White,No,1560,390,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; outdoorsy,For sale
데님 바지,denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim0.png,Blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale
데님 바지,denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim1.png,Light blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale
데님 바지,denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim2.png,Navy blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale
데님 바지,denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim3.png,Black,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale
데님 바지,denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim4.png,White,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale
데님 스커트,denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim0.png,Blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
데님 스커트,denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim1.png,Light blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
데님 스커트,denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim2.png,Navy blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
데님 스커트,denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim3.png,Black,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
데님 스커트,denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim4.png,White,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
금색 도트 바지,dotted shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold0.png,Black,No,980,245,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,party; comfy; vacation,For sale
금색 도트 바지,dotted shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold1.png,Gray,No,980,245,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,party; comfy; vacation,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown0.png,Blue,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown1.png,Black,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown2.png,Red,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown3.png,White,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown4.png,Green,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown5.png,Yellow,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown6.png,Orange,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 바지,down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown7.png,Lime,No,1120,280,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown0.png,Blue,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown1.png,Black,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown2.png,Red,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown3.png,White,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown4.png,Green,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown5.png,Yellow,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown6.png,Orange,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
패딩 치마,down skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown7.png,Lime,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Active,everyday; outdoorsy,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape0.png,Red,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape1.png,Green,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape2.png,Blue,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape3.png,Gray,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape4.png,Orange,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape5.png,Pink,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape6.png,Purple,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
드레이프 스커트,draped skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape7.png,Light blue,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Simple,everyday; comfy; vacation,For sale
아기자기한 바지,dreamy pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideYumekawa0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideYumekawa0.png,Pink,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale
아기자기한 바지,dreamy pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideYumekawa1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideYumekawa1.png,Green,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale
아기자기한 바지,dreamy pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideYumekawa2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideYumekawa2.png,Yellow,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale
아기자기한 바지,dreamy pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideYumekawa3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideYumekawa3.png,Blue,No,1440,360,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale
교복 바지,dress pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSchool0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSchool0.png,Green,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale
교복 바지,dress pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSchool1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSchool1.png,Navy blue,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale
교복 바지,dress pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSchool2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSchool2.png,Beige,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale
교복 바지,dress pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSchool3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSchool3.png,Berry red,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale
타이 어부 바지,elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail0.png,Red,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale
타이 어부 바지,elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail1.png,Blue,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale
타이 어부 바지,elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail2.png,Orange,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale
타이 어부 바지,elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail3.png,Green,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale
타이 어부 바지,elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail4.png,Purple,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale
타이 어부 바지,elephant-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideThail5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideThail5.png,Black,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,comfy; vacation,For sale
프린트 데님 바지,embellished denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWidePrintdenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWidePrintdenim0.png,Blue,No,1300,325,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,everyday; outdoorsy,For sale
프린트 데님 바지,embellished denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWidePrintdenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWidePrintdenim1.png,Light blue,No,1300,325,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,everyday; outdoorsy,For sale
프린트 데님 바지,embellished denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWidePrintdenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWidePrintdenim2.png,Black,No,1300,325,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,everyday; outdoorsy,For sale
꽃무늬 자수 치마,embroidered floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEmbroidery0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEmbroidery0.png,Green,No,1320,330,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy; vacation,For sale
꽃무늬 자수 치마,embroidered floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEmbroidery1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEmbroidery1.png,Blue,No,1320,330,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy; vacation,For sale
꽃무늬 자수 치마,embroidered floral skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongEmbroidery2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongEmbroidery2.png,Berry red,No,1320,330,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy; vacation,For sale
기하학 자수 치마,embroidered-pattern skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongGeometric0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongGeometric0.png,Blue,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
기하학 자수 치마,embroidered-pattern skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongGeometric1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongGeometric1.png,Green,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
기하학 자수 치마,embroidered-pattern skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongGeometric2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongGeometric2.png,Red,No,1100,275,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale
탐험복 바지,explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer0.png,Camel,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
탐험복 바지,explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer1.png,Avocado,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
탐험복 바지,explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer2.png,Beige,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
탐험복 바지,explorer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfExplorer3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfExplorer3.png,Blue,No,1040,260,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; work,For sale
인조털 치마,faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur0.png,Light blue,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale
인조털 치마,faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur1.png,Pink,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale
인조털 치마,faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur2.png,Red,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale
인조털 치마,faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur3.png,Purple,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale
인조털 치마,faux-fur skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFur4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFur4.png,Yellow,No,1440,360,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Cute,everyday; fairy tale; party,For sale
양가죽 스커트,faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton0.png,Beige,No,1560,390,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale
양가죽 스커트,faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton1.png,Pink,No,1560,390,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale
양가죽 스커트,faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton2.png,Green,No,1560,390,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale
양가죽 스커트,faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton3.png,Black,No,1560,390,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale
양가죽 스커트,faux-shearling skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxMouton4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxMouton4.png,Gray,No,1560,390,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,For sale
플레어스커트,flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare0.png,Red,No,1140,285,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
플레어스커트,flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare1.png,Black,No,1140,285,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
플레어스커트,flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare2.png,Pink,No,1140,285,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
플레어스커트,flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare3.png,Mint,No,1140,285,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
플레어스커트,flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineFlare4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineFlare4.png,Light blue,No,1140,285,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale
화려한 슬랙스,flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy0.png,White,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale
화려한 슬랙스,flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy1.png,Black,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale
화려한 슬랙스,flashy slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacksgaudy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacksgaudy2.png,Purple,No,1300,325,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,formal; party; theatrical,For sale
