34,Àå¼öÀáÀÚ¸®,banded dragonfly,4500,°øÁß,Any except rain,null,null,null,null,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_034_bandeddragonfly.png?alt=media&token=4ad452f2-8ab2-42f6-ad22-a04e78c5fe3d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_034_bandeddragonfly.png?alt=media&token=2f2dd55a-0934-4a6d-9f1b-4f0f704aec0b
35,½ÇÀáÀÚ¸®,damselfly,500,°øÁß,Any except rain,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_035_damselfly.png?alt=media&token=60862f1c-21db-4c0a-b602-6374ab220143,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_035_damselfly.png?alt=media&token=43176f4d-d0fb-4b7c-bb95-9deb69e4d7ab
36,¹Ýµð,firefly,300,¹°°¡,Any except rain,null,null,null,null,null,19#20#21#22#23#0#1#2#3#4,null,null,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_036_firefly.png?alt=media&token=988c4fb5-e05e-45ba-9327-3ebbaf136042,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_036_firefly.png?alt=media&token=96ff0772-224b-4ed1-978d-80c21e10352a
37,¶¥°­¾ÆÁö,mole cricket,500,¶¥ ¼Ó,Any weather,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_037_molecricket.png?alt=media&token=e11444fc-88da-4fbd-b197-83d7071e46ce,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_037_molecricket.png?alt=media&token=52b4c547-44b0-445d-971c-bf26c7805df0
38,¼Ò±ÝÀïÀÌ,pondskater,130,¹° À§,Any weather,null,null,null,null,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_038_pondskater.png?alt=media&token=0b2c2779-87bc-4d4b-a8a7-806b6d55fe0a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_038_pondskater.png?alt=media&token=3cfcaf21-658c-4548-a2d5-c4b5107e40a0
39,¹°¹æ°³,diving beetle,800,¹° À§,Any weather,null,null,null,null,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,8#9#10#11#12#13#14#15#16#17#18#19,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_039_divingbeetle.png?alt=media&token=4776b3fb-c897-4430-aa28-dda55ced56f9,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_039_divingbeetle.png?alt=media&token=934a3900-02bf-4a78-9f61-32c9df334645
40,¹°Àå±º,giant water bug,2000,¹° À§,Any weather,null,null,null,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_040_giantwaterbug.png?alt=media&token=6d2567ef-8b63-4dc9-a194-2a44e79a3d8a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_040_giantwaterbug.png?alt=media&token=b0d9785a-e9ac-44ff-9d75-f9306284271f
41,³ë¸°Àç,stinkbug,120,²É À§,Any except rain,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_041_stinkbug.png?alt=media&token=ac63d453-1d54-45a5-b596-a8ca9034c6b8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_041_stinkbug.png?alt=media&token=b878d9e3-fe95-4213-9c81-1cc98f00ca18
42,ÀÎ¸é³ë¸°Àç,man-faced stink bug,1000,²É À§,Any except rain,null,null,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_042_manfacedstinkbug.png?alt=media&token=26fe9844-bd96-492f-a8cd-4a908145e80c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_042_manfacedstinkbug.png?alt=media&token=d1c359c9-e698-4e28-aebd-dfe5ab9d42bc
43,¹«´ç¹ú·¹,ladybug,200,²É À§,Any except rain,null,null,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,8#9#10#11#12#13#14#15#16#17,null,null,null,8#9#10#11#12#13#14#15#16#17,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_043_ladybug.png?alt=media&token=d205eeec-66e9-4449-823a-c5ec950a830b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_043_ladybug.png?alt=media&token=9b0d7ba6-145b-4c71-bf3f-70aa7951dd36
44,±æ¾ÕÀâÀÌ,tiger beetle,1500,¶¥ À§,Any except rain,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_044_tigerbeetle.png?alt=media&token=409094bb-0d01-46ca-91d3-600a4fc39c68,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_044_tigerbeetle.png?alt=media&token=8f5b65dc-4a15-4e89-8f8c-4cb322e228e7
45,ºñ´Ü¹ú·¹,jewel beetle,2400,±×·çÅÍ±â,Any except rain,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_045_jewelbeetle.png?alt=media&token=6ed80868-a576-4d01-ad89-a811ec1c3b3f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_045_jewelbeetle.png?alt=media&token=60a7a90c-af7e-407a-806c-d9f5c7411bf7
46,¹ÙÀÌ¿Ã¸°¹ú·¹,violin beetle,450,±×·çÅÍ±â,Any except rain,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_046_violinbeetle.png?alt=media&token=ca0a7b0b-50c4-458e-9fb1-af6e732baa4e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_046_violinbeetle.png?alt=media&token=f42a840c-1699-4b9c-a469-f55df42d563a
47,¾Ë¶ôÇÏ´Ã¼Ò,citrus long-horned beetle,350,±×·çÅÍ±â,Any except rain,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_047_citruslonghornedbeetle.png?alt=media&token=ff7e1e09-d3b1-490e-b936-f4655fdc0cc0,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_047_citruslonghornedbeetle.png?alt=media&token=88edfd4d-ecc8-4b9f-97c3-9dfc9110719f
48,·ç¸®ÇÏ´Ã¼Ò,rosalia batesi beetle,3000,±×·çÅÍ±â,Any except rain,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_048_rosaliabatesibeetle.png?alt=media&token=d9b8c885-863d-4950-9f4f-895b1057e116,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_048_rosaliabatesibeetle.png?alt=media&token=21dc910c-2c13-44fd-afad-dfe2087c1243
49,¹Ù±¸¹Ì,blue weevil beetle,800,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_049_blueweevilbeetle.png?alt=media&token=62925db8-cc9f-4d00-b0b0-b79cd5dabcff,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_049_blueweevilbeetle.png?alt=media&token=c836b9cc-2a89-412e-b296-f59de5293a72
50,¼è¶Ë±¸¸®,dung beetle,3000,´«µ¢ÀÌ,Any weather,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_050_dungbeetle.png?alt=media&token=ebe32fd8-3673-4b9f-ab73-a2bad5a4a9b4,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_050_dungbeetle.png?alt=media&token=946e61bc-5a37-4a80-80b4-c980963877bc
51,º¸¶ó±ÝÇ³µ­ÀÌ,earth-boring dung beetle,300,¶¥ À§,Any weather,null,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_051_earthboringdungbeetle.png?alt=media&token=54eb4361-ce43-46ff-8584-eddad9301ef3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_051_earthboringdungbeetle.png?alt=media&token=f6d84b01-8c06-4797-9fb5-67cbec72c961
52,º¸¼®Ç³µ­ÀÌ,scarab beetle,10000,³ª¹«,Any weather,null,null,null,null,null,null,23#0#1#2#3#4#5#6#7#8,23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_052_scarabbeetle.png?alt=media&token=3ffef65b-88d6-47bf-bd77-575a35c4eae3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_052_scarabbeetle.png?alt=media&token=1dfd3e37-c85f-4ec8-b11d-fc23147cc08a
53,Ç³µ­ÀÌ,drone beetle,200,³ª¹«,Any weather,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_053_dronebeetle.png?alt=media&token=6a79107d-bb10-4df5-ad3e-de437950450d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_053_dronebeetle.png?alt=media&token=d63b4a27-f1d4-4893-9384-9cb27402db18
54,°ñ¸®¾Ñ²É¹«Áö,goliath beetle,8000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_054_goliathbeetle.png?alt=media&token=43c7f469-721f-4350-9886-b0fbc111628c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_054_goliathbeetle.png?alt=media&token=ce0f4944-209c-46e1-a045-d06fbc77ab6f
55,Åé»ç½¿¹ú·¹,saw stag,2000,³ª¹«,Any weather,null,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_055_sawstag.png?alt=media&token=d04ffc8c-2958-446a-abc4-41dcd6a45b75,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_055_sawstag.png?alt=media&token=c956a9d2-b389-48e6-a950-927942fa61c3
56,»ç½¿¹ú·¹,miyama stag,1000,³ª¹«,Any weather,null,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_056_miyamastag.png?alt=media&token=558e3ae8-4db0-43e9-859a-3c6327a95ef6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_056_miyamastag.png?alt=media&token=65922f98-2ee0-4681-a386-f5f6f78aab1a
57,¿Õ»ç½¿¹ú·¹,giant stag,10000,³ª¹«,Any weather,null,null,null,null,null,null,23#0#1#2#3#4#5#6#7#8,23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_057_giantstag.png?alt=media&token=b643ff20-9f9e-493a-bfe0-ea1209024676,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_057_giantstag.png?alt=media&token=9b4b8b09-c304-4c68-9331-6a0b29cd25f5
58,¹Â¿¤·¯¸®»ç½¿¹ú·¹,rainbow stag,6000,³ª¹«,Any weather,null,null,null,null,null,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_058_rainbowstag.png?alt=media&token=c8c5bf1d-70f6-4f6f-a24f-ef5b57b68eb5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_058_rainbowstag.png?alt=media&token=99609c52-08f6-4c71-8549-53b5e8f909a1
59,¿¤¶óÇª½º°¡À§»ç½¿¹ú·¹,cyclommatus stag,8000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_059_cyclommatusstag.png?alt=media&token=c9cfe8e3-1ae8-4f88-9648-f20de249d072,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_059_cyclommatusstag.png?alt=media&token=baeeb907-6bec-49f6-addc-a26ba650e75c
60,È²±Ý»ç½¿¹ú·¹,golden stag,12000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_060_goldenstag.png?alt=media&token=0fab9ab8-3d0a-4938-9149-a34d9bb7dde8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_060_goldenstag.png?alt=media&token=87bf3f94-6c18-4e43-9502-453ab694778a
61,±â¶óÆÄÅé»ç½¿¹ú·¹,giraffe stag,12000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_061_giraffestag.png?alt=media&token=eb26a2eb-2ddb-4567-a4d9-6447015d6f18,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_061_giraffestag.png?alt=media&token=00d14416-65a0-49ba-a48d-781c99fcb859
62,Àå¼öÇ³µ­ÀÌ,horned dynastid,1350,³ª¹«,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_062_horneddynastid.png?alt=media&token=5ad62fd7-f45e-407b-af90-d69c72d0d0d2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_062_horneddynastid.png?alt=media&token=9cb58fd1-5d0e-4b41-a789-50e226875447
63,ÄÚÄ«¼­½ºÀå¼öÇ³µ­ÀÌ,horned atlas,8000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_063_hornedatlas.png?alt=media&token=32a9d7d7-2a5b-4458-b33d-f34e0c544a6b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_063_hornedatlas.png?alt=media&token=037d54c0-6436-4b8d-88de-9bb52a55922b
64,ÄÚ³¢¸®Àå¼öÇ³µ­ÀÌ,horned elephant,8000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_064_hornedelephant.png?alt=media&token=a8f56f89-3ede-4dd9-9e17-356f5f9e29c6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_064_hornedelephant.png?alt=media&token=07db5510-d95a-47b2-944b-8e8ea75bcc2d
65,Çì¶óÅ¬·¹½ºÀå¼öÇ³µ­ÀÌ,horned hercules,12000,¾ßÀÚ¼ö,Any weather,null,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,17#18#19#20#21#22#23#0#1#2#3#4#5#6#7#8,null,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_065_hornedhercules.png?alt=media&token=a9158360-4c6b-4426-890d-7ed20774e6d0,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_065_hornedhercules.png?alt=media&token=c0911edf-840f-4e28-9548-224dfb3326e8
