Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
11423,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim1.png,여름,활동적인,데일리#아웃도어#바캉스,Blue,NA,Yes
11424,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim2.png,여름,활동적인,데일리#아웃도어#바캉스,Navy blue,NA,Yes
11425,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim3.png,여름,활동적인,데일리#아웃도어#바캉스,Black,NA,Yes
11426,denim vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsNDenim4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsNDenim4.png,여름,활동적인,데일리#아웃도어#바캉스,White,NA,Yes
4681,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective0.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective0.png,일 년 내내,우아한,비즈니스,Brown,NA,Yes
9231,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective1.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective1.png,일 년 내내,우아한,비즈니스,Gray,NA,Yes
9232,detective's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDetective2.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDetective2.png,일 년 내내,우아한,비즈니스,Beige,NA,Yes
9815,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner0.png,840,210,에이블 시스터즈,에이블 시스터즈에만,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner0.png,일 년 내내,활동적인,비즈니스,Pink,NA,Yes
12086,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner1.png,840,210,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner1.png,일 년 내내,활동적인,비즈니스,Red,NA,Yes
12087,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner2.png,840,210,에이블 시스터즈,에이블 시스터즈에만,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner2.png,일 년 내내,활동적인,비즈니스,Blue,NA,Yes
12088,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner3.png,840,210,에이블 시스터즈,에이블 시스터즈에만,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner3.png,일 년 내내,활동적인,비즈니스,Yellow,NA,Yes
12089,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner4.png,840,210,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner4.png,일 년 내내,활동적인,비즈니스,Aquamarine,NA,Yes
12090,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner5.png,840,210,에이블 시스터즈,에이블 시스터즈에만,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner5.png,일 년 내내,활동적인,비즈니스,Cream,NA,Yes
12091,diner apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDiner6.png,840,210,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDiner6.png,일 년 내내,활동적인,비즈니스,Black,NA,Yes
3174,doctor's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat0.png,2160,540,에이블 시스터즈,에이블 시스터즈에만,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat0.png,일 년 내내,심플한,비즈니스,Red necktie,NA,Yes
7794,doctor's coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLWhitecoat1.png,2160,540,에이블 시스터즈,에이블 시스터즈에만,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLWhitecoat1.png,일 년 내내,심플한,비즈니스,Black necktie,NA,Yes
9828,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly0.png,여름,귀여운,데일리#메르헨,Pink,NA,Yes
11952,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly1.png,여름,귀여운,데일리#메르헨,Blue,NA,Yes
11953,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly2.png,여름,귀여운,데일리#메르헨,Yellow,NA,Yes
11954,dolly shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHDolly3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHDolly3.png,여름,귀여운,데일리#메르헨,Purple,NA,Yes
9775,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot0.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot0.png,일 년 내내,귀여운,아웃도어,Light blue,NA,Yes
11922,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot1.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot1.png,일 년 내내,귀여운,아웃도어,Pink,NA,Yes
11923,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot2.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot2.png,일 년 내내,귀여운,아웃도어,Green,NA,Yes
11924,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot3.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot3.png,일 년 내내,귀여운,아웃도어,Blue,NA,Yes
11925,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot4.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot4.png,일 년 내내,귀여운,아웃도어,Turquoise,NA,Yes
11926,dotted raincoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLRaindot5.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLRaindot5.png,일 년 내내,귀여운,아웃도어,Gray,NA,Yes
6029,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet0.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet0.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Black,NA,Yes
8285,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet1.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet1.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Blue,NA,Yes
8286,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet2.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet2.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Green,NA,Yes
8287,doublet,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLDoublet3.png,1520,380,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLDoublet3.png,일 년 내내,심플한,포멀#스테이지#비즈니스,Red,NA,Yes
2778,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket0.png,겨울,활동적인,데일리#아웃도어,Blue,NA,Yes
8308,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket1.png,겨울,활동적인,데일리#아웃도어,Black,NA,Yes
8309,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket2.png,겨울,활동적인,데일리#아웃도어,Red,NA,Yes
8310,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket3.png,겨울,활동적인,데일리#아웃도어,White,NA,Yes
8311,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket4.png,겨울,활동적인,데일리#아웃도어,Green,NA,Yes
8312,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket5.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket5.png,겨울,활동적인,데일리#아웃도어,Yellow,NA,Yes
8313,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket6.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket6.png,겨울,활동적인,데일리#아웃도어,Orange,NA,Yes
8314,down jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLDownjacket7.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLDownjacket7.png,겨울,활동적인,데일리#아웃도어,Lime,NA,Yes
4735,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown0.png,겨울,활동적인,아웃도어#스포츠,Red & yellow,NA,Yes
8334,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown1.png,겨울,활동적인,아웃도어#스포츠,Blue & green,NA,Yes
8335,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown2.png,겨울,활동적인,아웃도어#스포츠,Navy & blue,NA,Yes
8336,down ski jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSkidown3.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSkidown3.png,겨울,활동적인,아웃도어#스포츠,Navy & red,NA,Yes
3256,dragon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSukajandragonBlack.png,2000,500,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSukajandragonBlack.png,겨울,활동적인,아웃도어,NA,NA,Yes
3635,dreamy sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLYumekawa0.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLYumekawa0.png,겨울,귀여운,메르헨#릴렉스,Pink,NA,Yes
8001,dreamy sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLYumekawa1.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLYumekawa1.png,겨울,귀여운,메르헨#릴렉스,Blue,NA,Yes
2823,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard0.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard0.png,일 년 내내,심플한,데일리#포멀#비즈니스,White,NA,Yes
8337,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard1.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard1.png,일 년 내내,심플한,데일리#포멀#비즈니스,Gray,NA,Yes
8338,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard2.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard2.png,일 년 내내,심플한,데일리#포멀#비즈니스,Mint,NA,Yes
8339,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard3.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard3.png,일 년 내내,심플한,데일리#포멀#비즈니스,Pink,NA,Yes
8340,dress shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLStandard4.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLStandard4.png,일 년 내내,심플한,데일리#포멀#비즈니스,Blue,NA,Yes
4610,earbuds combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone0.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,갈색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone0.png,일 년 내내,쿨한,데일리#릴렉스,Brown,NA,Yes
8407,earbuds combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone1.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone1.png,일 년 내내,쿨한,데일리#릴렉스,Green,NA,Yes
8408,earbuds combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone2.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone2.png,일 년 내내,쿨한,데일리#릴렉스,Blue,NA,Yes
8409,earbuds combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLEarphone3.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLEarphone3.png,일 년 내내,쿨한,데일리#릴렉스,Yellow,NA,Yes
3325,eight-ball tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball8.png,560,140,너굴 쇼핑 카탈로그,,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball8.png,일 년 내내,활동적인,데일리#릴렉스,NA,NA,Yes
3269,emblem blazer,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer0.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,초록색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer0.png,일 년 내내,우아한,포멀,Green,NA,Yes
8109,emblem blazer,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer1.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer1.png,일 년 내내,우아한,포멀,Navy blue,NA,Yes
8110,emblem blazer,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer2.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,갈색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer2.png,일 년 내내,우아한,포멀,Beige,NA,Yes
8111,emblem blazer,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer3.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,빨간색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer3.png,일 년 내내,우아한,포멀,Berry red,NA,Yes
5441,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery0.png,여름,귀여운,데일리#릴렉스#바캉스,Red,NA,Yes
8090,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery1.png,여름,귀여운,데일리#릴렉스#바캉스,Purple,NA,Yes
8091,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery2.png,여름,귀여운,데일리#릴렉스#바캉스,Blue,NA,Yes
8092,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery3.png,여름,귀여운,데일리#릴렉스#바캉스,Pink,NA,Yes
8093,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery4.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery4.png,여름,귀여운,데일리#릴렉스#바캉스,Green,NA,Yes
8094,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery5.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery5.png,여름,귀여운,데일리#릴렉스#바캉스,Beige,NA,Yes
8095,embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery6.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery6.png,여름,귀여운,데일리#릴렉스#바캉스,Navy blue,NA,Yes
5262,energetic sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids0.png,일 년 내내,심플한,데일리#릴렉스,Yellow,NA,Yes
7636,energetic sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids1.png,일 년 내내,심플한,데일리#릴렉스,Light blue,NA,Yes
7637,energetic sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids2.png,일 년 내내,심플한,데일리#릴렉스,Purple,NA,Yes
7638,energetic sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids3.png,일 년 내내,심플한,데일리#릴렉스,Pink,NA,Yes
3264,explorer shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer0.png,일 년 내내,활동적인,아웃도어#비즈니스,Camel,NA,Yes
9431,explorer shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer1.png,일 년 내내,활동적인,아웃도어#비즈니스,Avocado,NA,Yes
9432,explorer shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer2.png,일 년 내내,활동적인,아웃도어#비즈니스,Beige,NA,Yes
9433,explorer shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer3.png,일 년 내내,활동적인,아웃도어#비즈니스,Blue,NA,Yes
4417,faux-hair sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMohair0.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMohair0.png,겨울,쿨한,릴렉스,Red,NA,Yes
7648,faux-hair sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMohair1.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMohair1.png,겨울,쿨한,릴렉스,White,NA,Yes
3222,faux-shearling coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton0.png,겨울,우아한,데일리#아웃도어,Beige,NA,Yes
9222,faux-shearling coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton1.png,겨울,우아한,데일리#아웃도어,Pink,NA,Yes
