Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable
4296,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy0.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy0.png,일 년 내내,심플한,데일리,Brown,No
11145,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy1.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy1.png,일 년 내내,심플한,데일리,Camel,No
11146,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy2.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy2.png,일 년 내내,심플한,데일리,Pink,No
11147,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy3.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy3.png,일 년 내내,심플한,데일리,Green,No
11148,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy4.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy4.png,일 년 내내,심플한,데일리,Light gray,No
11149,corduroy skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCorduroy5.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCorduroy5.png,일 년 내내,심플한,데일리,Black,No
5781,corte skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte0.png,880,220,에이블 시스터즈,에이블 시스터즈에만,하늘색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte0.png,일 년 내내,심플한,릴렉스#바캉스,Blue,No
8747,corte skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte1.png,880,220,에이블 시스터즈,에이블 시스터즈에만,분홍색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte1.png,일 년 내내,심플한,릴렉스#바캉스,Magenta,No
8748,corte skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCorte2.png,880,220,에이블 시스터즈,에이블 시스터즈에만,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCorte2.png,일 년 내내,심플한,릴렉스#바캉스,Green,No
4408,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped0.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped0.png,일 년 내내,심플한,데일리#포멀#비즈니스,Black,No
9707,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped1.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped1.png,일 년 내내,심플한,데일리#포멀#비즈니스,White,No
9708,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped2.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped2.png,일 년 내내,심플한,데일리#포멀#비즈니스,Pink,No
9709,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped3.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped3.png,일 년 내내,심플한,데일리#포멀#비즈니스,Light blue,No
9710,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped4.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped4.png,일 년 내내,심플한,데일리#포멀#비즈니스,Beige,No
9711,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped5.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped5.png,일 년 내내,심플한,데일리#포멀#비즈니스,Orange,No
9712,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped6.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped6.png,일 년 내내,심플한,데일리#포멀#비즈니스,Blue,No
9713,cropped pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCropped7.png,920,230,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCropped7.png,일 년 내내,심플한,데일리#포멀#비즈니스,Yellow,No
3353,cuffed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise0.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise0.png,일 년 내내,심플한,데일리,Brown,No
9263,cuffed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise1.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise1.png,일 년 내내,심플한,데일리,Purple,No
9264,cuffed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise2.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise2.png,일 년 내내,심플한,데일리,Green,No
9265,cuffed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSusomise3.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSusomise3.png,일 년 내내,심플한,데일리,Gray,No
4444,culottes,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte0.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte0.png,일 년 내내,귀여운,데일리#릴렉스#바캉스,Light blue,No
6842,culottes,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte1.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte1.png,일 년 내내,귀여운,데일리#릴렉스#바캉스,White,No
8864,culottes,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte2.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte2.png,일 년 내내,귀여운,데일리#릴렉스#바캉스,Pink,No
8865,culottes,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte3.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte3.png,일 년 내내,귀여운,데일리#릴렉스#바캉스,Green,No
5810,cut-pleather skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather0.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather0.png,일 년 내내,심플한,데일리#포멀,Brown,No
10212,cut-pleather skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather1.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather1.png,일 년 내내,심플한,데일리#포멀,Pink,No
10213,cut-pleather skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather2.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather2.png,일 년 내내,심플한,데일리#포멀,Navy blue,No
10214,cut-pleather skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather3.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather3.png,일 년 내내,심플한,데일리#포멀,White,No
4514,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle0.png,700,175,에이블 시스터즈,에이블 시스터즈에만,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle0.png,일 년 내내,활동적인,아웃도어#스포츠,Blue & red,No
11300,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle1.png,700,175,에이블 시스터즈,에이블 시스터즈에만,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle1.png,일 년 내내,활동적인,아웃도어#스포츠,Black & blue,No
11301,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle2.png,700,175,에이블 시스터즈,에이블 시스터즈에만,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle2.png,일 년 내내,활동적인,아웃도어#스포츠,Black & red,No
11302,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle3.png,700,175,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle3.png,일 년 내내,활동적인,아웃도어#스포츠,Black & yellow,No
11303,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle4.png,700,175,에이블 시스터즈,에이블 시스터즈에만,검정색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle4.png,일 년 내내,활동적인,아웃도어#스포츠,Red & green,No
11304,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle5.png,700,175,에이블 시스터즈,에이블 시스터즈에만,검정색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle5.png,일 년 내내,활동적인,아웃도어#스포츠,Orange & red,No
11305,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle6.png,700,175,에이블 시스터즈,에이블 시스터즈에만,검정색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle6.png,일 년 내내,활동적인,아웃도어#스포츠,Green & purple,No
11306,cycling shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle7.png,700,175,에이블 시스터즈,에이블 시스터즈에만,검정색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle7.png,일 년 내내,활동적인,아웃도어#스포츠,Purple & pink,No
5341,dance warm-up pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool0.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool0.png,일 년 내내,활동적인,스포츠#스테이지,Black,No
11395,dance warm-up pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool1.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool1.png,일 년 내내,활동적인,스포츠#스테이지,White,No
11396,dance warm-up pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool2.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool2.png,일 년 내내,활동적인,스포츠#스테이지,Purple,No
11397,dance warm-up pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool3.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool3.png,일 년 내내,활동적인,스포츠#스테이지,Red,No
4274,denim cutoffs,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim0.png,일 년 내내,심플한,데일리#바캉스,Blue,No
11437,denim cutoffs,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim1.png,일 년 내내,심플한,데일리#바캉스,Light blue,No
11438,denim cutoffs,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim2.png,일 년 내내,심플한,데일리#바캉스,Navy blue,No
11439,denim cutoffs,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim3.png,일 년 내내,심플한,데일리#바캉스,White,No
11440,denim cutoffs,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim4.png,일 년 내내,심플한,데일리#바캉스,Black,No
4326,denim painter's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim0.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim0.png,일 년 내내,심플한,데일리#아웃도어,Navy blue,No
11441,denim painter's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim1.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim1.png,일 년 내내,심플한,데일리#아웃도어,Light blue,No
11442,denim painter's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim2.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim2.png,일 년 내내,심플한,데일리#아웃도어,Blue,No
11443,denim painter's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim3.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim3.png,일 년 내내,심플한,데일리#아웃도어,Black,No
11444,denim painter's pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim4.png,1560,390,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim4.png,일 년 내내,심플한,데일리#아웃도어,White,No
2403,denim pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim0.png,일 년 내내,심플한,데일리,Blue,No
4186,denim pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim1.png,일 년 내내,심플한,데일리,Light blue,No
4187,denim pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim2.png,일 년 내내,심플한,데일리,Navy blue,No
4188,denim pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim3.png,일 년 내내,심플한,데일리,Black,No
9011,denim pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim4.png,일 년 내내,심플한,데일리,White,No
4246,denim skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim0.png,일 년 내내,심플한,데일리#바캉스,Blue,No
11430,denim skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim1.png,일 년 내내,심플한,데일리#바캉스,Light blue,No
11431,denim skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim2.png,일 년 내내,심플한,데일리#바캉스,Navy blue,No
11432,denim skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim3.png,일 년 내내,심플한,데일리#바캉스,Black,No
11433,denim skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim4.png,일 년 내내,심플한,데일리#바캉스,White,No
4523,dotted shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold0.png,980,245,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold0.png,일 년 내내,귀여운,파티#릴렉스#바캉스,Black,No
8915,dotted shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold1.png,980,245,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold1.png,일 년 내내,귀여운,파티#릴렉스#바캉스,Gray,No
4256,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown0.png,겨울,활동적인,데일리#아웃도어,Blue,No
11263,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown1.png,겨울,활동적인,데일리#아웃도어,Black,No
11264,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown2.png,겨울,활동적인,데일리#아웃도어,Red,No
11265,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown3.png,겨울,활동적인,데일리#아웃도어,White,No
11266,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown4.png,겨울,활동적인,데일리#아웃도어,Green,No
11267,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown5.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown5.png,겨울,활동적인,데일리#아웃도어,Yellow,No
11268,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown6.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown6.png,겨울,활동적인,데일리#아웃도어,Orange,No
11269,down pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown7.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown7.png,겨울,활동적인,데일리#아웃도어,Lime,No
4266,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown0.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown0.png,겨울,활동적인,데일리#아웃도어,Blue,No
11328,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown1.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown1.png,겨울,활동적인,데일리#아웃도어,Black,No
11329,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown2.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown2.png,겨울,활동적인,데일리#아웃도어,Red,No
11330,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown3.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown3.png,겨울,활동적인,데일리#아웃도어,White,No
11331,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown4.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown4.png,겨울,활동적인,데일리#아웃도어,Green,No
11332,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown5.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown5.png,겨울,활동적인,데일리#아웃도어,Yellow,No
11333,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown6.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown6.png,겨울,활동적인,데일리#아웃도어,Orange,No
11334,down skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDown7.png,1040,260,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDown7.png,겨울,활동적인,데일리#아웃도어,Lime,No
4505,draped skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDrape0.png,1820,455,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDrape0.png,여름,심플한,데일리#릴렉스#바캉스,Red,No
