nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable,Miles Price
인조털 부츠,11683,faux-fur ankle booties,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots2.png,1450,362,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots2.png,겨울,우아한,데일리#메르헨#포멀#파티#스테이지,Ruby Red,No,NA
인조털 부츠,11684,faux-fur ankle booties,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots3.png,1450,362,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots3.png,겨울,우아한,데일리#메르헨#포멀#파티#스테이지,Navy Blue,No,NA
양털 부츠,4721,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton0.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton0.png,겨울,귀여운,데일리#아웃도어,Beige,No,NA
양털 부츠,11547,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton1.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton1.png,겨울,귀여운,데일리#아웃도어,Pink,No,NA
양털 부츠,11548,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton2.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton2.png,겨울,귀여운,데일리#아웃도어,Green,No,NA
양털 부츠,11549,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton3.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton3.png,겨울,귀여운,데일리#아웃도어,Black,No,NA
양털 부츠,11550,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton4.png,1600,400,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton4.png,겨울,귀여운,데일리#아웃도어,Gray,No,NA
스웨이드 스니커,6893,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede0.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede0.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Green,No,NA
스웨이드 스니커,10074,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede1.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede1.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Navy Blue,No,NA
스웨이드 스니커,10075,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede2.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede2.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Beige,No,NA
스웨이드 스니커,10076,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede3.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede3.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Orange,No,NA
스웨이드 스니커,10077,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede4.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede4.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Pink,No,NA
스웨이드 스니커,10078,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede5.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede5.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Light blue,No,NA
스웨이드 스니커,10079,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede6.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede6.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Purple,No,NA
스웨이드 스니커,10080,faux-suede sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede7.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede7.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Berry Red,No,NA
비치 샌들,5470,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder0.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder0.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Blue,No,NA
비치 샌들,6922,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder1.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder1.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Green,No,NA
비치 샌들,10169,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder2.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder2.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Yellow,No,NA
비치 샌들,10735,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder3.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder3.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,White,No,NA
비치 샌들,10736,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder4.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder4.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Orange,No,NA
비치 샌들,10737,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder5.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder5.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Light blue,No,NA
비치 샌들,10738,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder6.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder6.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Pink,No,NA
비치 샌들,10739,flip-flops,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder7.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder7.png,여름,활동적인,아웃도어#릴렉스#스포츠#바캉스,Red,No,NA
플라워 샌들,5475,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower0.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower0.png,여름,귀여운,메르헨#아웃도어#바캉스,Yellow,No,NA
플라워 샌들,10126,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower1.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,빨간색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower1.png,여름,귀여운,메르헨#아웃도어#바캉스,Pink,No,NA
플라워 샌들,10127,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower2.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower2.png,여름,귀여운,메르헨#아웃도어#바캉스,Green,No,NA
플라워 샌들,10128,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower3.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,보라색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower3.png,여름,귀여운,메르헨#아웃도어#바캉스,Purple,No,NA
플라워 샌들,10129,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower4.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower4.png,여름,귀여운,메르헨#아웃도어#바캉스,Blue,No,NA
플라워 샌들,10130,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower5.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower5.png,여름,귀여운,메르헨#아웃도어#바캉스,Black,No,NA
플라워 샌들,10131,flower sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower6.png,1200,300,에이블 시스터즈,에이블 시스터즈에만,하얀색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower6.png,여름,귀여운,메르헨#아웃도어#바캉스,White,No,NA
길리 브로그,6042,ghillie brogues,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues0.png,2340,585,패트릭,,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues0.png,일 년 내내,화려한,포멀#비즈니스,Brown,No,NA
길리 브로그,11477,ghillie brogues,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues1.png,2340,585,패트릭,,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues1.png,일 년 내내,화려한,포멀#비즈니스,Black,No,NA
길리 브로그,11478,ghillie brogues,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues2.png,2340,585,패트릭,,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues2.png,일 년 내내,화려한,포멀#비즈니스,White,No,NA
글레디에이터 샌들,5620,gladiator sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator0.png,1800,450,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator0.png,여름,우아한,데일리#메르헨#릴렉스#바캉스,Brown,No,NA
글레디에이터 샌들,11251,gladiator sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator1.png,1800,450,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator1.png,여름,우아한,데일리#메르헨#릴렉스#바캉스,Black,No,NA
글레디에이터 샌들,11252,gladiator sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator2.png,1800,450,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator2.png,여름,우아한,데일리#메르헨#릴렉스#바캉스,Red,No,NA
골든 아머 슈즈,5524,gold-armor shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeKnightGold.png,NFS,40000,제작,,노란색,노란색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeKnightGold.png,일 년 내내,화려한,메르헨#호러,Gold,No,NA
하이테크 슈즈,5659,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech0.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,주황색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech0.png,일 년 내내,쿨한,아웃도어#스포츠,Orange,No,NA
하이테크 슈즈,10252,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech1.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,분홍색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech1.png,일 년 내내,쿨한,아웃도어#스포츠,Pink,No,NA
하이테크 슈즈,10253,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech2.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,초록색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech2.png,일 년 내내,쿨한,아웃도어#스포츠,Green,No,NA
하이테크 슈즈,10254,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech3.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,하늘색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech3.png,일 년 내내,쿨한,아웃도어#스포츠,Light blue,No,NA
하이테크 슈즈,10255,hi-tech sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech4.png,1260,315,에이블 시스터즈,에이블 시스터즈에만,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech4.png,일 년 내내,쿨한,아웃도어#스포츠,Blue,No,NA
하이탑 스니커,2572,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker0.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker0.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Gray,No,NA
하이탑 스니커,10039,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker1.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,갈색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker1.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Brown,No,NA
하이탑 스니커,10040,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker2.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker2.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Green,No,NA
하이탑 스니커,10041,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker3.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker3.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Blue,No,NA
하이탑 스니커,10042,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker4.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,보라색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker4.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Purple,No,NA
하이탑 스니커,10043,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker5.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker5.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Red,No,NA
하이탑 스니커,10044,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker6.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker6.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Yellow,No,NA
하이탑 스니커,10045,high-tops,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker7.png,1080,270,에이블 시스터즈,에이블 시스터즈에만,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker7.png,일 년 내내,심플한,데일리#아웃도어#스포츠,White,No,NA
실내용 슬리퍼,5564,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder0.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder0.png,일 년 내내,심플한,릴렉스#바캉스,Gray,No,NA
실내용 슬리퍼,10091,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder1.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder1.png,일 년 내내,심플한,릴렉스#바캉스,Navy Blue,No,NA
실내용 슬리퍼,10092,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder2.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder2.png,일 년 내내,심플한,릴렉스#바캉스,Pink,No,NA
실내용 슬리퍼,10093,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder3.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder3.png,일 년 내내,심플한,릴렉스#바캉스,Yellow,No,NA
실내용 슬리퍼,10094,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder4.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder4.png,일 년 내내,심플한,릴렉스#바캉스,Green,No,NA
실내용 슬리퍼,10095,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder5.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder5.png,일 년 내내,심플한,릴렉스#바캉스,Blue,No,NA
실내용 슬리퍼,10096,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder6.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder6.png,일 년 내내,심플한,릴렉스#바캉스,Red,No,NA
실내용 슬리퍼,10097,house slippers,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRoomborder7.png,490,122,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder7.png,일 년 내내,심플한,릴렉스#바캉스,Beige,No,NA
피에로 신발,5639,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown0.png,1900,475,패트릭,,보라색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown0.png,일 년 내내,활동적인,메르헨#호러#파티#스테이지#비즈니스,Purple,No,NA
피에로 신발,11558,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown1.png,1900,475,패트릭,,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown1.png,일 년 내내,활동적인,메르헨#호러#파티#스테이지#비즈니스,Black,No,NA
피에로 신발,11559,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown2.png,1900,475,패트릭,,빨간색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown2.png,일 년 내내,활동적인,메르헨#호러#파티#스테이지#비즈니스,Red,No,NA
피에로 신발,11560,jester's shoes,https://acnhcdn.com/latest/FtrIcon/ShoesKneeClown3.png,1900,475,패트릭,,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown3.png,일 년 내내,활동적인,메르헨#호러#파티#스테이지#비즈니스,Green,No,NA
키즈 스니커,5761,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports0.png,700,175,패트릭,,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports0.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Red,No,NA
키즈 스니커,10261,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports1.png,700,175,패트릭,,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports1.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Blue,No,NA
키즈 스니커,10262,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports2.png,700,175,패트릭,,초록색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports2.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Green,No,NA
키즈 스니커,10263,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports3.png,700,175,패트릭,,보라색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports3.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Purple,No,NA
키즈 스니커,10264,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports4.png,700,175,패트릭,,회색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports4.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Silver,No,NA
키즈 스니커,10265,kiddie sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSports5.png,700,175,패트릭,,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSports5.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Black,No,NA
일본풍 샌들,3704,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta0.png,1600,400,패트릭,,검정색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta0.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Black,No,NA
일본풍 샌들,10962,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta1.png,1600,400,패트릭,,빨간색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta1.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Red,No,NA
일본풍 샌들,10963,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta2.png,1600,400,패트릭,,분홍색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta2.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Pink,No,NA
일본풍 샌들,10964,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta3.png,1600,400,패트릭,,파란색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta3.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Dark Blue,No,NA
일본풍 샌들,10965,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta4.png,1600,400,패트릭,,회색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta4.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Gray,No,NA
일본풍 샌들,10966,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta5.png,1600,400,패트릭,,보라색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta5.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Purple,No,NA
일본풍 샌들,10967,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta6.png,1600,400,패트릭,,노란색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta6.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Yellow,No,NA
일본풍 샌들,10968,kimono sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGeta7.png,1600,400,패트릭,,초록색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGeta7.png,일 년 내내,심플한,데일리#릴렉스#스테이지,Green,No,NA
쿵푸 신발,9846,kung-fu shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKungfu0.png,1260,315,패트릭,,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKungfu0.png,일 년 내내,활동적인,데일리#스포츠,Black,No,NA
케이트의 펌프스,9884,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel0.png,3500,875,고숙이,,보라색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel0.png,일 년 내내,우아한,데일리#포멀#파티#스테이지#비즈니스,Twilight,No,NA
케이트의 펌프스,11766,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel1.png,3500,875,고숙이,,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel1.png,일 년 내내,우아한,데일리#포멀#파티#스테이지#비즈니스,Midnight,No,NA
케이트의 펌프스,11767,Labelle pumps,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutKateheel2.png,3500,875,고숙이,,빨간색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutKateheel2.png,일 년 내내,우아한,데일리#포멀#파티#스테이지#비즈니스,Passion,No,NA
