Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Customize
6790,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6790,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6790,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6790,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6790,Becky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn09_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6591,Bella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus02_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6786,Benedict's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn01_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6451,Benjamin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog16_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6532,Bertha's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip03_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6601,Bettina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus15_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6730,Bianca's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlTig06_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6533,Biff's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip04_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6475,Big Top's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp02_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6454,Bill's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk00_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6506,Billy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa02_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6440,Biskit's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog03_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6534,Bitty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip05_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6705,Blaire's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu01_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6617,Blanche's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst08_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_1_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,1_0,다크 우드,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_2_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,2_0,파스텔,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_3_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,3_0,화이트,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_4_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,4_0,팝,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_5_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,5_0,컬러풀,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_6_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,6_0,실버,Frame,,,1,Yes
6769,Bluebear's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr00_Remake_7_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,7_0,골드,Frame,,,1,Yes
6745,Bob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat00_Remake_0_0.png,null,10,주민 친밀도 최대일 때,,,,Not in catalog,No,1x1,0_0,내추럴 우드,Frame,,,1,Yes
