Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize,Miles Price,Outdoor
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_7.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Blue,Pink,For sale,No,1x1,3_7,Blue,NA,Cute logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_0.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Black,For sale,No,1x1,4_0,Red,NA,None,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_1.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,White,For sale,No,1x1,4_1,Red,NA,Familiar logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_2.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,White,For sale,No,1x1,4_2,Red,NA,Chic logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_3.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Purple,For sale,No,1x1,4_3,Red,NA,Rock logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_4.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Green,For sale,No,1x1,4_4,Red,NA,Emblem logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_5.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Light blue,For sale,No,1x1,4_5,Red,NA,Handwritten logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_6.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Red,For sale,No,1x1,4_6,Red,NA,Pop logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_7.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Pink,For sale,No,1x1,4_7,Red,NA,Cute logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_0.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Black,For sale,No,1x1,5_0,Pink,NA,None,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_1.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,White,For sale,No,1x1,5_1,Pink,NA,Familiar logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_2.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,White,For sale,No,1x1,5_2,Pink,NA,Chic logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_3.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Purple,For sale,No,1x1,5_3,Pink,NA,Rock logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_4.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Green,For sale,No,1x1,5_4,Pink,NA,Emblem logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_5.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Light blue,For sale,No,1x1,5_5,Pink,NA,Handwritten logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_6.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Red,For sale,No,1x1,5_6,Pink,NA,Pop logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
950,effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_7.png,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Pink,For sale,No,1x1,5_7,Pink,NA,Cute logo,Sticker area,3,concert,facility,None,None,No,Yes,NA,No
7865,elaborate kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostandRich_Remake_0_0.png,220000,55000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Black,For sale,No,2x1,0_0,Cranes,NA,NA,NA,NA,zen-style,expensive,None,None,No,No,NA,No
7865,elaborate kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostandRich_Remake_1_0.png,220000,55000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,White,For sale,No,2x1,1_0,Tree peonies,NA,NA,NA,NA,zen-style,expensive,None,None,No,No,NA,No
7865,elaborate kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostandRich_Remake_2_0.png,220000,55000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Purple,Black,For sale,No,2x1,2_0,Wisteria,NA,NA,NA,NA,zen-style,expensive,None,None,No,No,NA,No
7865,elaborate kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostandRich_Remake_3_0.png,220000,55000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Pink,White,For sale,No,2x1,3_0,Balls,NA,NA,NA,NA,zen-style,expensive,None,None,No,No,NA,No
7865,elaborate kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostandRich_Remake_4_0.png,220000,55000,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Green,Black,For sale,No,2x1,4_0,Hawk,NA,NA,NA,NA,zen-style,expensive,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_0_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Brown,For sale,No,1x1,0_0,Chic white,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_1_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Black,For sale,No,1x1,1_0,Natural wood,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_2_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Orange,Brown,For sale,No,1x1,2_0,Sunburst,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_3_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,White,For sale,No,1x1,3_0,Cosmo black,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_4_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Blue,Light blue,For sale,No,1x1,4_0,Deep ocean,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_5_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Green,Black,For sale,No,1x1,5_0,Ash green,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_6_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Pink,Pink,For sale,No,1x1,6_0,Shocking pink,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1804,electric bass,https://acnhcdn.com/latest/FtrIcon/FtrElectricbass_Remake_7_0.png,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Gray,Black,For sale,No,1x1,7_0,Space silver,NA,NA,NA,NA,concert,None,None,None,No,No,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Red,For sale,No,1x1,0_0,Dark red,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Black,For sale,No,1x1,0_1,Dark red,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,White,For sale,No,1x1,0_2,Dark red,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Purple,For sale,No,1x1,0_3,Dark red,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Green,For sale,No,1x1,0_4,Dark red,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Light blue,For sale,No,1x1,0_5,Dark red,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Colorful,For sale,No,1x1,0_6,Dark red,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_0_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Pink,For sale,No,1x1,0_7,Dark red,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Beige,For sale,No,1x1,1_0,Natural wood,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Black,For sale,No,1x1,1_1,Natural wood,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,White,For sale,No,1x1,1_2,Natural wood,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Purple,For sale,No,1x1,1_3,Natural wood,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Green,For sale,No,1x1,1_4,Natural wood,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Light blue,For sale,No,1x1,1_5,Natural wood,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Colorful,For sale,No,1x1,1_6,Natural wood,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_1_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Pink,For sale,No,1x1,1_7,Natural wood,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Orange,For sale,No,1x1,2_0,Cherry,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Black,For sale,No,1x1,2_1,Cherry,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,White,For sale,No,1x1,2_2,Cherry,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Purple,For sale,No,1x1,2_3,Cherry,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Green,For sale,No,1x1,2_4,Cherry,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Light blue,For sale,No,1x1,2_5,Cherry,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Colorful,For sale,No,1x1,2_6,Cherry,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_2_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Pink,For sale,No,1x1,2_7,Cherry,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Orange,For sale,No,1x1,3_0,Sunburst,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Black,For sale,No,1x1,3_1,Sunburst,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,White,For sale,No,1x1,3_2,Sunburst,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Purple,For sale,No,1x1,3_3,Sunburst,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Green,For sale,No,1x1,3_4,Sunburst,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Light blue,For sale,No,1x1,3_5,Sunburst,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Colorful,For sale,No,1x1,3_6,Sunburst,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_3_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Pink,For sale,No,1x1,3_7,Sunburst,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Light blue,For sale,No,1x1,4_0,Marine emerald,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Black,For sale,No,1x1,4_1,Marine emerald,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,White,For sale,No,1x1,4_2,Marine emerald,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Purple,For sale,No,1x1,4_3,Marine emerald,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Green,For sale,No,1x1,4_4,Marine emerald,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Light blue,For sale,No,1x1,4_5,Marine emerald,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Colorful,For sale,No,1x1,4_6,Marine emerald,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_4_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Light blue,Pink,For sale,No,1x1,4_7,Marine emerald,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Beige,For sale,No,1x1,5_0,Chic white,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Black,For sale,No,1x1,5_1,Chic white,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,White,For sale,No,1x1,5_2,Chic white,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Purple,For sale,No,1x1,5_3,Chic white,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Green,For sale,No,1x1,5_4,Chic white,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Light blue,For sale,No,1x1,5_5,Chic white,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Colorful,For sale,No,1x1,5_6,Chic white,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_5_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",White,Pink,For sale,No,1x1,5_7,Chic white,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_0.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Black,For sale,No,1x1,6_0,Cosmo black,NA,None,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_1.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Black,For sale,No,1x1,6_1,Cosmo black,NA,Familiar logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_2.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,White,For sale,No,1x1,6_2,Cosmo black,NA,Chic logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_3.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Purple,For sale,No,1x1,6_3,Cosmo black,NA,Rock logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_4.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Green,For sale,No,1x1,6_4,Cosmo black,NA,Emblem logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_5.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Light blue,For sale,No,1x1,6_5,Cosmo black,NA,Handwritten logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_6.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Colorful,For sale,No,1x1,6_6,Cosmo black,NA,Pop logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
1645,electric guitar,https://acnhcdn.com/latest/FtrIcon/FtrElectricguitar2_Remake_6_7.png,71000,17750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Black,Pink,For sale,No,1x1,6_7,Cosmo black,NA,Cute logo,Sticker area,7,concert,None,None,None,No,Yes,NA,No
7654,electric kick scooter,https://acnhcdn.com/latest/FtrIcon/FtrKickboardElectric_Remake_0_0.png,4400,1100,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Black,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,child's room,garden,None,None,No,No,NA,Yes
